metaanalysisid,Descr,Value
16311,BIC (smaller is better),653.8
16312,-2 Log Likelihood,775.2
16312,AIC (smaller is better),787.2
16312,AICC (smaller is better),789.1
16312,BIC (smaller is better),798.6
16313,-2 Log Likelihood,712.4
16313,AIC (smaller is better),724.4
16313,AICC (smaller is better),726.4
16313,BIC (smaller is better),735.9
16314,-2 Log Likelihood,823.5
16314,AIC (smaller is better),835.5
16314,AICC (smaller is better),837.5
16314,BIC (smaller is better),847.0
16315,-2 Log Likelihood,487.2
16315,AIC (smaller is better),499.2
16315,AICC (smaller is better),501.1
16315,BIC (smaller is better),510.7
16316,-2 Log Likelihood,1038.6
16316,AIC (smaller is better),1050.6
16316,AICC (smaller is better),1052.6
16316,BIC (smaller is better),1062.1
16317,-2 Log Likelihood,795.3
16317,AIC (smaller is better),807.3
16317,AICC (smaller is better),809.3
16317,BIC (smaller is better),818.8
16318,-2 Log Likelihood,887.3
16318,AIC (smaller is better),899.3
16318,AICC (smaller is better),901.3
16318,BIC (smaller is better),910.8
16319,-2 Log Likelihood,741.9
16319,AIC (smaller is better),753.9
16319,AICC (smaller is better),755.9
16319,BIC (smaller is better),765.4
16320,-2 Log Likelihood,985.1
16320,AIC (smaller is better),997.1
16320,AICC (smaller is better),999.0
16320,BIC (smaller is better),1008.5
16321,-2 Log Likelihood,696.5
16321,AIC (smaller is better),708.5
16321,AICC (smaller is better),710.5
16321,BIC (smaller is better),720.0
16323,-2 Log Likelihood,1065.1
16323,AIC (smaller is better),1077.1
16323,AICC (smaller is better),1079.1
16323,BIC (smaller is better),1088.6
16324,-2 Log Likelihood,891.3
16324,AIC (smaller is better),903.3
16324,AICC (smaller is better),905.2
16324,BIC (smaller is better),914.7
16325,-2 Log Likelihood,780.2
16325,AIC (smaller is better),792.2
16325,AICC (smaller is better),794.1
16325,BIC (smaller is better),803.7
16326,-2 Log Likelihood,833.7
16326,AIC (smaller is better),845.7
16326,AICC (smaller is better),847.7
16326,BIC (smaller is better),857.2
16327,-2 Log Likelihood,638.3
16327,AIC (smaller is better),650.3
16327,AICC (smaller is better),652.2
16327,BIC (smaller is better),661.7
16328,-2 Log Likelihood,1029.5
16328,AIC (smaller is better),1041.5
16328,AICC (smaller is better),1043.4
16328,BIC (smaller is better),1052.9
16329,-2 Log Likelihood,809.9
16329,AIC (smaller is better),821.9
16329,AICC (smaller is better),823.9
16329,BIC (smaller is better),833.4
16330,-2 Log Likelihood,698.5
16330,AIC (smaller is better),710.5
16330,AICC (smaller is better),712.5
16330,BIC (smaller is better),722.0
16332,-2 Log Likelihood,673.4
16332,AIC (smaller is better),685.4
16332,AICC (smaller is better),687.4
16332,BIC (smaller is better),696.9
16333,-2 Log Likelihood,849.0
16333,AIC (smaller is better),861.0
16333,AICC (smaller is better),862.9
16333,BIC (smaller is better),872.5
16334,-2 Log Likelihood,771.4
16334,AIC (smaller is better),783.4
16334,AICC (smaller is better),785.4
16334,BIC (smaller is better),794.9
16335,-2 Log Likelihood,544.3
16335,AIC (smaller is better),556.3
16335,AICC (smaller is better),558.3
16335,BIC (smaller is better),567.8
16336,-2 Log Likelihood,736.2
16336,AIC (smaller is better),748.2
16336,AICC (smaller is better),750.1
16336,BIC (smaller is better),759.7
16337,-2 Log Likelihood,602.4
16337,AIC (smaller is better),614.4
16337,AICC (smaller is better),616.3
16337,BIC (smaller is better),625.9
16338,-2 Log Likelihood,657.9
16338,AIC (smaller is better),669.9
16338,AICC (smaller is better),671.9
16338,BIC (smaller is better),681.4
16339,-2 Log Likelihood,658.9
16339,AIC (smaller is better),670.9
16339,AICC (smaller is better),672.9
16339,BIC (smaller is better),682.4
16340,-2 Log Likelihood,895.4
16340,AIC (smaller is better),907.4
16340,AICC (smaller is better),909.4
16340,BIC (smaller is better),918.9
16342,-2 Log Likelihood,677.2
16342,AIC (smaller is better),689.2
16342,AICC (smaller is better),691.1
16342,BIC (smaller is better),700.7
16343,-2 Log Likelihood,811.8
16343,AIC (smaller is better),823.8
16343,AICC (smaller is better),825.8
16343,BIC (smaller is better),835.3
16344,-2 Log Likelihood,861.2
16344,AIC (smaller is better),873.2
16344,AICC (smaller is better),875.1
16344,BIC (smaller is better),884.7
16345,-2 Log Likelihood,873.4
16345,AIC (smaller is better),885.4
16345,AICC (smaller is better),887.4
16345,BIC (smaller is better),896.9
16346,-2 Log Likelihood,759.7
16346,AIC (smaller is better),771.7
16346,AICC (smaller is better),773.6
16346,BIC (smaller is better),783.1
16347,-2 Log Likelihood,750.0
16347,AIC (smaller is better),762.0
16347,AICC (smaller is better),764.0
16347,BIC (smaller is better),773.5
16348,-2 Log Likelihood,1018.1
16348,AIC (smaller is better),1030.1
16348,AICC (smaller is better),1032.1
16348,BIC (smaller is better),1041.6
16349,-2 Log Likelihood,727.2
16349,AIC (smaller is better),739.2
16349,AICC (smaller is better),741.1
16349,BIC (smaller is better),750.6
16350,-2 Log Likelihood,786.9
16350,AIC (smaller is better),798.9
16350,AICC (smaller is better),800.9
16350,BIC (smaller is better),810.4
16351,-2 Log Likelihood,952.7
16351,AIC (smaller is better),964.7
16351,AICC (smaller is better),966.6
16351,BIC (smaller is better),976.1
16352,-2 Log Likelihood,749.3
16352,AIC (smaller is better),761.3
16352,AICC (smaller is better),763.3
16352,BIC (smaller is better),772.8
16353,-2 Log Likelihood,898.7
16353,AIC (smaller is better),910.7
16353,AICC (smaller is better),912.7
16353,BIC (smaller is better),922.2
16354,-2 Log Likelihood,871.4
16354,AIC (smaller is better),883.4
16354,AICC (smaller is better),885.4
16354,BIC (smaller is better),894.9
16355,-2 Log Likelihood,846.6
16355,AIC (smaller is better),858.6
16355,AICC (smaller is better),860.5
16355,BIC (smaller is better),870.1
16356,-2 Log Likelihood,1335.7
16356,AIC (smaller is better),1347.7
16356,AICC (smaller is better),1349.7
16356,BIC (smaller is better),1359.2
16357,-2 Log Likelihood,958.8
16357,AIC (smaller is better),970.8
16357,AICC (smaller is better),972.8
16357,BIC (smaller is better),982.3
16359,-2 Log Likelihood,781.9
16359,AIC (smaller is better),793.9
16359,AICC (smaller is better),795.9
16359,BIC (smaller is better),805.4
16360,-2 Log Likelihood,637.7
16360,AIC (smaller is better),649.7
16360,AICC (smaller is better),651.7
16360,BIC (smaller is better),661.2
16361,-2 Log Likelihood,868.9
16361,AIC (smaller is better),880.9
16361,AICC (smaller is better),882.8
16361,BIC (smaller is better),892.4
16362,-2 Log Likelihood,724.0
16362,AIC (smaller is better),736.0
16362,AICC (smaller is better),738.0
16362,BIC (smaller is better),747.5
16363,-2 Log Likelihood,938.3
16363,AIC (smaller is better),950.3
16363,AICC (smaller is better),952.2
16363,BIC (smaller is better),961.8
16364,-2 Log Likelihood,742.6
16364,AIC (smaller is better),754.6
16364,AICC (smaller is better),756.6
16364,BIC (smaller is better),766.1
16366,-2 Log Likelihood,792.6
16366,AIC (smaller is better),804.6
16366,AICC (smaller is better),806.6
16366,BIC (smaller is better),816.1
16368,-2 Log Likelihood,796.4
16368,AIC (smaller is better),808.4
16368,AICC (smaller is better),810.4
16368,BIC (smaller is better),819.9
16369,-2 Log Likelihood,852.9
16369,AIC (smaller is better),864.9
16369,AICC (smaller is better),866.8
16369,BIC (smaller is better),876.4
16370,-2 Log Likelihood,753.6
16370,AIC (smaller is better),765.6
16370,AICC (smaller is better),767.5
16370,BIC (smaller is better),777.0
16373,-2 Log Likelihood,790.9
16373,AIC (smaller is better),802.9
16373,AICC (smaller is better),804.9
16373,BIC (smaller is better),814.4
16374,-2 Log Likelihood,792.5
16374,AIC (smaller is better),804.5
16374,AICC (smaller is better),806.4
16374,BIC (smaller is better),815.9
16375,-2 Log Likelihood,761.8
16375,AIC (smaller is better),773.8
16375,AICC (smaller is better),775.8
16375,BIC (smaller is better),785.3
16376,-2 Log Likelihood,740.0
16376,AIC (smaller is better),752.0
16376,AICC (smaller is better),753.9
16376,BIC (smaller is better),763.4
16377,-2 Log Likelihood,679.9
16377,AIC (smaller is better),691.9
16377,AICC (smaller is better),693.8
16377,BIC (smaller is better),703.3
16378,-2 Log Likelihood,688.9
16378,AIC (smaller is better),700.9
16378,AICC (smaller is better),702.8
16378,BIC (smaller is better),712.4
16379,-2 Log Likelihood,815.4
16379,AIC (smaller is better),827.4
16379,AICC (smaller is better),829.3
16379,BIC (smaller is better),838.8
16380,-2 Log Likelihood,713.9
16380,AIC (smaller is better),725.9
16380,AICC (smaller is better),727.8
16380,BIC (smaller is better),737.3
16381,-2 Log Likelihood,1026.1
16381,AIC (smaller is better),1038.1
16381,AICC (smaller is better),1040.1
16381,BIC (smaller is better),1049.6
16382,-2 Log Likelihood,672.0
16382,AIC (smaller is better),684.0
16382,AICC (smaller is better),686.0
16382,BIC (smaller is better),695.5
16383,-2 Log Likelihood,837.8
16383,AIC (smaller is better),849.8
16383,AICC (smaller is better),851.7
16383,BIC (smaller is better),861.2
16384,-2 Log Likelihood,717.6
16384,AIC (smaller is better),729.6
16384,AICC (smaller is better),731.5
16384,BIC (smaller is better),741.1
16385,-2 Log Likelihood,820.4
16385,AIC (smaller is better),832.4
16385,AICC (smaller is better),834.3
16385,BIC (smaller is better),843.8
16386,-2 Log Likelihood,774.9
16386,AIC (smaller is better),786.9
16386,AICC (smaller is better),788.9
16386,BIC (smaller is better),798.4
16387,-2 Log Likelihood,1082.5
16387,AIC (smaller is better),1094.5
16387,AICC (smaller is better),1096.5
16387,BIC (smaller is better),1106.0
16388,-2 Log Likelihood,754.0
16388,AIC (smaller is better),766.0
16388,AICC (smaller is better),768.0
16388,BIC (smaller is better),777.5
16389,-2 Log Likelihood,828.1
16389,AIC (smaller is better),840.1
16389,AICC (smaller is better),842.0
16389,BIC (smaller is better),851.6
16390,-2 Log Likelihood,911.1
16390,AIC (smaller is better),923.1
16390,AICC (smaller is better),925.0
16390,BIC (smaller is better),934.5
16391,-2 Log Likelihood,845.5
16391,AIC (smaller is better),857.5
16391,AICC (smaller is better),859.4
16391,BIC (smaller is better),869.0
16392,-2 Log Likelihood,565.7
16392,AIC (smaller is better),577.7
16392,AICC (smaller is better),579.7
16392,BIC (smaller is better),589.2
16393,-2 Log Likelihood,753.8
16393,AIC (smaller is better),765.8
16393,AICC (smaller is better),767.7
16393,BIC (smaller is better),777.2
16394,-2 Log Likelihood,618.3
16394,AIC (smaller is better),630.3
16394,AICC (smaller is better),632.2
16394,BIC (smaller is better),641.8
16395,-2 Log Likelihood,565.0
16395,AIC (smaller is better),577.0
16395,AICC (smaller is better),578.9
16395,BIC (smaller is better),588.5
16396,-2 Log Likelihood,597.5
16396,AIC (smaller is better),609.5
16396,AICC (smaller is better),611.5
16396,BIC (smaller is better),621.0
16397,-2 Log Likelihood,818.9
16397,AIC (smaller is better),830.9
16397,AICC (smaller is better),832.8
16397,BIC (smaller is better),842.4
16398,-2 Log Likelihood,232E75
16398,AIC (smaller is better),232E75
16398,AICC (smaller is better),232E75
16398,BIC (smaller is better),232E75
16399,-2 Log Likelihood,871.7
16399,AIC (smaller is better),883.7
16399,AICC (smaller is better),885.6
16399,BIC (smaller is better),895.1
16400,-2 Log Likelihood,910.9
16400,AIC (smaller is better),922.9
16400,AICC (smaller is better),924.8
16400,BIC (smaller is better),934.3
16401,-2 Log Likelihood,842.2
16401,AIC (smaller is better),854.2
16401,AICC (smaller is better),856.1
16401,BIC (smaller is better),865.6
16403,-2 Log Likelihood,911.9
16403,AIC (smaller is better),923.9
16403,AICC (smaller is better),925.9
16403,BIC (smaller is better),935.4
16404,-2 Log Likelihood,1006.3
16404,AIC (smaller is better),1018.3
16404,AICC (smaller is better),1020.3
16404,BIC (smaller is better),1029.8
16405,-2 Log Likelihood,980.0
16405,AIC (smaller is better),992.0
16405,AICC (smaller is better),993.9
16405,BIC (smaller is better),1003.4
16406,-2 Log Likelihood,920.0
16406,AIC (smaller is better),932.0
16406,AICC (smaller is better),934.0
16406,BIC (smaller is better),943.5
16407,-2 Log Likelihood,885.8
16407,AIC (smaller is better),897.8
16407,AICC (smaller is better),899.7
16407,BIC (smaller is better),909.3
16408,-2 Log Likelihood,922.0
16408,AIC (smaller is better),934.0
16408,AICC (smaller is better),936.0
16408,BIC (smaller is better),945.5
16409,-2 Log Likelihood,998.5
16409,AIC (smaller is better),1010.5
16409,AICC (smaller is better),1012.5
16409,BIC (smaller is better),1022.0
16410,-2 Log Likelihood,797.4
16410,AIC (smaller is better),809.4
16410,AICC (smaller is better),811.4
16410,BIC (smaller is better),820.9
16411,-2 Log Likelihood,1018.6
16411,AIC (smaller is better),1030.6
16411,AICC (smaller is better),1032.6
16411,BIC (smaller is better),1042.1
16412,-2 Log Likelihood,905.9
16412,AIC (smaller is better),917.9
16412,AICC (smaller is better),919.8
16412,BIC (smaller is better),929.3
16413,-2 Log Likelihood,722.8
16413,AIC (smaller is better),734.8
16413,AICC (smaller is better),736.8
16413,BIC (smaller is better),746.3
16414,-2 Log Likelihood,1159.3
16414,AIC (smaller is better),1171.3
16414,AICC (smaller is better),1173.2
16414,BIC (smaller is better),1182.7
16415,-2 Log Likelihood,743.7
16415,AIC (smaller is better),755.7
16415,AICC (smaller is better),757.7
16415,BIC (smaller is better),767.2
16417,-2 Log Likelihood,594.8
16417,AIC (smaller is better),606.8
16417,AICC (smaller is better),608.7
16417,BIC (smaller is better),618.3
16418,-2 Log Likelihood,631.9
16418,AIC (smaller is better),643.9
16418,AICC (smaller is better),645.8
16418,BIC (smaller is better),655.3
16419,-2 Log Likelihood,925.5
16419,AIC (smaller is better),937.5
16419,AICC (smaller is better),939.5
16419,BIC (smaller is better),949.0
16421,-2 Log Likelihood,1032.9
16421,AIC (smaller is better),1044.9
16421,AICC (smaller is better),1046.8
16421,BIC (smaller is better),1056.3
16422,-2 Log Likelihood,803.3
16422,AIC (smaller is better),815.3
16422,AICC (smaller is better),817.2
16422,BIC (smaller is better),826.8
16423,-2 Log Likelihood,1011.9
16423,AIC (smaller is better),1023.9
16423,AICC (smaller is better),1025.8
16423,BIC (smaller is better),1035.4
16424,-2 Log Likelihood,969.0
16424,AIC (smaller is better),981.0
16424,AICC (smaller is better),983.0
16424,BIC (smaller is better),992.5
16426,-2 Log Likelihood,714.9
16426,AIC (smaller is better),726.9
16426,AICC (smaller is better),728.8
16426,BIC (smaller is better),738.4
16427,-2 Log Likelihood,820.9
16427,AIC (smaller is better),832.9
16427,AICC (smaller is better),834.9
16427,BIC (smaller is better),844.4
16428,-2 Log Likelihood,795.1
16428,AIC (smaller is better),807.1
16428,AICC (smaller is better),809.1
16428,BIC (smaller is better),818.6
16429,-2 Log Likelihood,774.2
16429,AIC (smaller is better),786.2
16429,AICC (smaller is better),788.2
16429,BIC (smaller is better),797.7
16430,-2 Log Likelihood,844.0
16430,AIC (smaller is better),856.0
16430,AICC (smaller is better),857.9
16430,BIC (smaller is better),867.4
16431,-2 Log Likelihood,612.6
16431,AIC (smaller is better),624.6
16431,AICC (smaller is better),626.5
16431,BIC (smaller is better),636.0
16432,-2 Log Likelihood,827.3
16432,AIC (smaller is better),839.3
16432,AICC (smaller is better),841.3
16432,BIC (smaller is better),850.8
16433,-2 Log Likelihood,817.1
16433,AIC (smaller is better),829.1
16433,AICC (smaller is better),831.1
16433,BIC (smaller is better),840.6
16434,-2 Log Likelihood,593.2
16434,AIC (smaller is better),605.2
16434,AICC (smaller is better),607.1
16434,BIC (smaller is better),616.7
16435,-2 Log Likelihood,576.1
16435,AIC (smaller is better),588.1
16435,AICC (smaller is better),590.1
16435,BIC (smaller is better),599.6
16436,-2 Log Likelihood,741.5
16436,AIC (smaller is better),753.5
16436,AICC (smaller is better),755.5
16436,BIC (smaller is better),765.0
16437,-2 Log Likelihood,548.5
16437,AIC (smaller is better),560.5
16437,AICC (smaller is better),562.5
16437,BIC (smaller is better),572.0
16438,-2 Log Likelihood,711.7
16438,AIC (smaller is better),723.7
16438,AICC (smaller is better),725.6
16438,BIC (smaller is better),735.2
16439,-2 Log Likelihood,714.0
16439,AIC (smaller is better),726.0
16439,AICC (smaller is better),727.9
16439,BIC (smaller is better),737.5
16440,-2 Log Likelihood,681.5
16440,AIC (smaller is better),693.5
16440,AICC (smaller is better),695.4
16440,BIC (smaller is better),705.0
16441,-2 Log Likelihood,972.8
16441,AIC (smaller is better),984.8
16441,AICC (smaller is better),986.8
16441,BIC (smaller is better),996.3
16442,-2 Log Likelihood,800.5
16442,AIC (smaller is better),812.5
16442,AICC (smaller is better),814.5
16442,BIC (smaller is better),824.0
16443,-2 Log Likelihood,763.6
16443,AIC (smaller is better),775.6
16443,AICC (smaller is better),777.5
16443,BIC (smaller is better),787.1
16444,-2 Log Likelihood,672.1
16444,AIC (smaller is better),684.1
16444,AICC (smaller is better),686.1
16444,BIC (smaller is better),695.6
16445,-2 Log Likelihood,1132.8
16445,AIC (smaller is better),1144.8
16445,AICC (smaller is better),1146.8
16445,BIC (smaller is better),1156.3
16446,-2 Log Likelihood,586.3
16446,AIC (smaller is better),598.3
16446,AICC (smaller is better),600.2
16446,BIC (smaller is better),609.8
16447,-2 Log Likelihood,826.8
16447,AIC (smaller is better),838.8
16447,AICC (smaller is better),840.8
16447,BIC (smaller is better),850.3
16448,-2 Log Likelihood,748.6
16448,AIC (smaller is better),760.6
16448,AICC (smaller is better),762.6
16448,BIC (smaller is better),772.1
16449,-2 Log Likelihood,861.4
16449,AIC (smaller is better),873.4
16449,AICC (smaller is better),875.3
16449,BIC (smaller is better),884.8
16450,-2 Log Likelihood,664.2
16450,AIC (smaller is better),676.2
16450,AICC (smaller is better),678.2
16450,BIC (smaller is better),687.7
16451,-2 Log Likelihood,934.2
16451,AIC (smaller is better),946.2
16451,AICC (smaller is better),948.1
16451,BIC (smaller is better),957.6
16452,-2 Log Likelihood,749.5
16452,AIC (smaller is better),761.5
16452,AICC (smaller is better),763.5
16452,BIC (smaller is better),773.0
16453,-2 Log Likelihood,768.1
16453,AIC (smaller is better),780.1
16453,AICC (smaller is better),782.1
16453,BIC (smaller is better),791.6
16454,-2 Log Likelihood,590.4
16454,AIC (smaller is better),602.4
16454,AICC (smaller is better),604.4
16454,BIC (smaller is better),613.9
16455,-2 Log Likelihood,641.6
16455,AIC (smaller is better),653.6
16455,AICC (smaller is better),655.5
16455,BIC (smaller is better),665.0
16456,-2 Log Likelihood,877.9
16456,AIC (smaller is better),889.9
16456,AICC (smaller is better),891.9
16456,BIC (smaller is better),901.4
16457,-2 Log Likelihood,804.5
16457,AIC (smaller is better),816.5
16457,AICC (smaller is better),818.5
16457,BIC (smaller is better),828.0
16458,-2 Log Likelihood,620.3
16458,AIC (smaller is better),632.3
16458,AICC (smaller is better),634.3
16458,BIC (smaller is better),643.8
16459,-2 Log Likelihood,736.4
16459,AIC (smaller is better),748.4
16459,AICC (smaller is better),750.4
16459,BIC (smaller is better),759.9
16462,-2 Log Likelihood,950.2
16462,AIC (smaller is better),962.2
16462,AICC (smaller is better),964.2
16462,BIC (smaller is better),973.7
16463,-2 Log Likelihood,970.7
16463,AIC (smaller is better),982.7
16463,AICC (smaller is better),984.7
16463,BIC (smaller is better),994.2
16464,-2 Log Likelihood,810.2
16464,AIC (smaller is better),822.2
16464,AICC (smaller is better),824.1
16464,BIC (smaller is better),833.6
16465,-2 Log Likelihood,742.8
16465,AIC (smaller is better),754.8
16465,AICC (smaller is better),756.7
16465,BIC (smaller is better),766.2
16466,-2 Log Likelihood,514.3
16466,AIC (smaller is better),526.3
16466,AICC (smaller is better),528.3
16466,BIC (smaller is better),537.8
16467,-2 Log Likelihood,762.4
16467,AIC (smaller is better),774.4
16467,AICC (smaller is better),776.4
16467,BIC (smaller is better),785.9
16468,-2 Log Likelihood,934.2
16468,AIC (smaller is better),946.2
16468,AICC (smaller is better),948.1
16468,BIC (smaller is better),957.7
16469,-2 Log Likelihood,757.5
16469,AIC (smaller is better),769.5
16469,AICC (smaller is better),771.4
16469,BIC (smaller is better),780.9
16470,-2 Log Likelihood,1031.0
16470,AIC (smaller is better),1043.0
16470,AICC (smaller is better),1045.0
16470,BIC (smaller is better),1054.5
16472,-2 Log Likelihood,996.8
16472,AIC (smaller is better),1008.8
16472,AICC (smaller is better),1010.7
16472,BIC (smaller is better),1020.2
16473,-2 Log Likelihood,1009.7
16473,AIC (smaller is better),1021.7
16473,AICC (smaller is better),1023.6
16473,BIC (smaller is better),1033.2
16474,-2 Log Likelihood,912.6
16474,AIC (smaller is better),924.6
16474,AICC (smaller is better),926.6
16474,BIC (smaller is better),936.1
16475,-2 Log Likelihood,929.2
16475,AIC (smaller is better),941.2
16475,AICC (smaller is better),943.1
16475,BIC (smaller is better),952.6
16476,-2 Log Likelihood,939.5
16476,AIC (smaller is better),951.5
16476,AICC (smaller is better),953.4
16476,BIC (smaller is better),962.9
16477,-2 Log Likelihood,816.1
16477,AIC (smaller is better),828.1
16477,AICC (smaller is better),830.1
16477,BIC (smaller is better),839.6
16478,-2 Log Likelihood,856.6
16478,AIC (smaller is better),868.6
16478,AICC (smaller is better),870.5
16478,BIC (smaller is better),880.0
16479,-2 Log Likelihood,789.2
16479,AIC (smaller is better),801.2
16479,AICC (smaller is better),803.2
16479,BIC (smaller is better),812.7
16480,-2 Log Likelihood,720.6
16480,AIC (smaller is better),732.6
16480,AICC (smaller is better),734.6
16480,BIC (smaller is better),744.1
16481,-2 Log Likelihood,1119.4
16481,AIC (smaller is better),1131.4
16481,AICC (smaller is better),1133.4
16481,BIC (smaller is better),1142.9
16482,-2 Log Likelihood,737.1
16482,AIC (smaller is better),749.1
16482,AICC (smaller is better),751.1
16482,BIC (smaller is better),760.6
16483,-2 Log Likelihood,836.0
16483,AIC (smaller is better),848.0
16483,AICC (smaller is better),850.0
16483,BIC (smaller is better),859.5
16484,-2 Log Likelihood,886.7
16484,AIC (smaller is better),898.7
16484,AICC (smaller is better),900.6
16484,BIC (smaller is better),910.2
16485,-2 Log Likelihood,615.1
16485,AIC (smaller is better),627.1
16485,AICC (smaller is better),629.0
16485,BIC (smaller is better),638.5
16486,-2 Log Likelihood,738.9
16486,AIC (smaller is better),750.9
16486,AICC (smaller is better),752.9
16486,BIC (smaller is better),762.4
16487,-2 Log Likelihood,655.3
16487,AIC (smaller is better),667.3
16487,AICC (smaller is better),669.2
16487,BIC (smaller is better),678.7
16488,-2 Log Likelihood,732.6
16488,AIC (smaller is better),744.6
16488,AICC (smaller is better),746.6
16488,BIC (smaller is better),756.1
16489,-2 Log Likelihood,883.9
16489,AIC (smaller is better),895.9
16489,AICC (smaller is better),897.8
16489,BIC (smaller is better),907.4
16490,-2 Log Likelihood,881.5
16490,AIC (smaller is better),893.5
16490,AICC (smaller is better),895.5
16490,BIC (smaller is better),905.0
16491,-2 Log Likelihood,955.7
16491,AIC (smaller is better),967.7
16491,AICC (smaller is better),969.6
16491,BIC (smaller is better),979.2
16492,-2 Log Likelihood,593.2
16492,AIC (smaller is better),605.2
16492,AICC (smaller is better),607.2
16492,BIC (smaller is better),616.7
16493,-2 Log Likelihood,915.2
16493,AIC (smaller is better),927.2
16493,AICC (smaller is better),929.2
16493,BIC (smaller is better),938.7
16494,-2 Log Likelihood,828.7
16494,AIC (smaller is better),840.7
16494,AICC (smaller is better),842.7
16494,BIC (smaller is better),852.2
16495,-2 Log Likelihood,812.4
16495,AIC (smaller is better),824.4
16495,AICC (smaller is better),826.4
16495,BIC (smaller is better),835.9
16496,-2 Log Likelihood,931.3
16496,AIC (smaller is better),943.3
16496,AICC (smaller is better),945.3
16496,BIC (smaller is better),954.8
16497,-2 Log Likelihood,882.8
16497,AIC (smaller is better),894.8
16497,AICC (smaller is better),896.8
16497,BIC (smaller is better),906.3
16498,-2 Log Likelihood,958.7
16498,AIC (smaller is better),970.7
16498,AICC (smaller is better),972.6
16498,BIC (smaller is better),982.2
16499,-2 Log Likelihood,697.3
16499,AIC (smaller is better),709.3
16499,AICC (smaller is better),711.2
16499,BIC (smaller is better),720.7
16500,-2 Log Likelihood,882.4
16500,AIC (smaller is better),894.4
16500,AICC (smaller is better),896.4
16500,BIC (smaller is better),905.9
16502,-2 Log Likelihood,733.5
16502,AIC (smaller is better),745.5
16502,AICC (smaller is better),747.5
16502,BIC (smaller is better),757.0
16503,-2 Log Likelihood,788.7
16503,AIC (smaller is better),800.7
16503,AICC (smaller is better),802.7
16503,BIC (smaller is better),812.2
16504,-2 Log Likelihood,799.2
16504,AIC (smaller is better),811.2
16504,AICC (smaller is better),813.1
16504,BIC (smaller is better),822.7
16505,-2 Log Likelihood,863.6
16505,AIC (smaller is better),875.6
16505,AICC (smaller is better),877.5
16505,BIC (smaller is better),887.0
16506,-2 Log Likelihood,523.8
16506,AIC (smaller is better),535.8
16506,AICC (smaller is better),537.7
16506,BIC (smaller is better),547.3
16507,-2 Log Likelihood,872.2
16507,AIC (smaller is better),884.2
16507,AICC (smaller is better),886.1
16507,BIC (smaller is better),895.7
16508,-2 Log Likelihood,888.2
16508,AIC (smaller is better),900.2
16508,AICC (smaller is better),902.2
16508,BIC (smaller is better),911.7
16509,-2 Log Likelihood,699.9
16509,AIC (smaller is better),711.9
16509,AICC (smaller is better),713.8
16509,BIC (smaller is better),723.3
16510,-2 Log Likelihood,763.0
16510,AIC (smaller is better),775.0
16510,AICC (smaller is better),776.9
16510,BIC (smaller is better),786.5
16511,-2 Log Likelihood,815.1
16511,AIC (smaller is better),827.1
16511,AICC (smaller is better),829.1
16511,BIC (smaller is better),838.6
16512,-2 Log Likelihood,971.6
16512,AIC (smaller is better),983.6
16512,AICC (smaller is better),985.6
16512,BIC (smaller is better),995.1
16513,-2 Log Likelihood,1119.4
16513,AIC (smaller is better),1131.4
16513,AICC (smaller is better),1133.3
16513,BIC (smaller is better),1142.8
16514,-2 Log Likelihood,716.4
16514,AIC (smaller is better),728.4
16514,AICC (smaller is better),730.3
16514,BIC (smaller is better),739.8
16515,-2 Log Likelihood,516.5
16515,AIC (smaller is better),528.5
16515,AICC (smaller is better),530.5
16515,BIC (smaller is better),540.0
16516,-2 Log Likelihood,891.6
16516,AIC (smaller is better),903.6
16516,AICC (smaller is better),905.6
16516,BIC (smaller is better),915.1
16517,-2 Log Likelihood,974.8
16517,AIC (smaller is better),986.8
16517,AICC (smaller is better),988.7
16517,BIC (smaller is better),998.2
16518,-2 Log Likelihood,753.9
16518,AIC (smaller is better),765.9
16518,AICC (smaller is better),767.9
16518,BIC (smaller is better),777.4
16519,-2 Log Likelihood,628.8
16519,AIC (smaller is better),640.8
16519,AICC (smaller is better),642.8
16519,BIC (smaller is better),652.3
16520,-2 Log Likelihood,801.9
16520,AIC (smaller is better),813.9
16520,AICC (smaller is better),815.9
16520,BIC (smaller is better),825.4
16521,-2 Log Likelihood,613.9
16521,AIC (smaller is better),625.9
16521,AICC (smaller is better),627.8
16521,BIC (smaller is better),637.3
16522,-2 Log Likelihood,678.1
16522,AIC (smaller is better),690.1
16522,AICC (smaller is better),692.0
16522,BIC (smaller is better),701.6
16523,-2 Log Likelihood,1384.8
16523,AIC (smaller is better),1396.8
16523,AICC (smaller is better),1398.7
16523,BIC (smaller is better),1408.2
16524,-2 Log Likelihood,1011.1
16524,AIC (smaller is better),1023.1
16524,AICC (smaller is better),1025.1
16524,BIC (smaller is better),1034.6
16525,-2 Log Likelihood,779.6
16525,AIC (smaller is better),791.6
16525,AICC (smaller is better),793.6
16525,BIC (smaller is better),803.1
16526,-2 Log Likelihood,618.1
16526,AIC (smaller is better),630.1
16526,AICC (smaller is better),632.0
16526,BIC (smaller is better),641.6
16527,-2 Log Likelihood,752.3
16527,AIC (smaller is better),764.3
16527,AICC (smaller is better),766.2
16527,BIC (smaller is better),775.7
16528,-2 Log Likelihood,776.7
16528,AIC (smaller is better),788.7
16528,AICC (smaller is better),790.7
16528,BIC (smaller is better),800.2
