metaanalysisid,Parameter,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper,Gradient
27923,sig2,-2.4298,2.9065,1000,-0.84,0.4034,0.05,-8.1334,3.2738,0.000029
27923,fz,4.7680,12.4146,1000,0.38,0.7010,0.05,-19.5936,29.1296,-9.14E-6
27924,logitpi,-0.9714,0,1000,I,<.0001,0.05,M,I,13.6570
27924,beta1,-2.9526,,1000,,,0.05,,,-10.1326
27924,sig1,0.04661,,1000,,,0.05,,,-9.14E81
27924,beta2,-1.7269,,1000,,,0.05,,,-9.00254
27924,sig2,0.3760,,1000,,,0.05,,,97.2035
27924,fz,3.4368,,1000,,,0.05,,,2.155E81
27927,logitpi,-1.9859,0.9441,1000,-2.10,0.0357,0.05,-3.8386,-0.1332,-2.91E-6
27927,beta1,-2.9363,0.3980,1000,-7.38,<.0001,0.05,-3.7173,-2.1553,-0.00012
27927,sig1,-0.2965,0.5760,1000,-0.51,0.6068,0.05,-1.4269,0.8339,-8.64E-6
27927,beta2,-0.8263,0.2908,1000,-2.84,0.0046,0.05,-1.3969,-0.2558,0.000151
27927,sig2,-0.5025,0.3331,1000,-1.51,0.1317,0.05,-1.1562,0.1512,0.000033
27927,fz,1.9278,6.8850,1000,0.28,0.7795,0.05,-11.5830,15.4386,-4.63E-6
27929,logitpi,-1.3536,,,,,,,,-3.3E84
27929,beta1,-3.1668,,,,,,,,0
27929,sig1,-0.02067,,,,,,,,-7.61E84
27929,beta2,-1.8773,,,,,,,,-2.7E84
27929,sig2,0.2434,,,,,,,,0
27929,fz,3.2363,,,,,,,,-1.83E84
28099,logitpi,-9.6065,24.8333,1000,-0.39,0.6990,0.05,-58.3378,39.1248,0.000401
28099,beta1,-4.2686,0.1800,1000,-23.72,<.0001,0.05,-4.6219,-3.9154,0.001156
28099,sig1,-1.1099,1.0975,1000,-1.01,0.3121,0.05,-3.2636,1.0438,0.000516
28099,beta2,-4.0517,0.2592,1000,-15.63,<.0001,0.05,-4.5602,-3.5431,-0.00117
28099,sig2,-0.6313,0.7249,1000,-0.87,0.3840,0.05,-2.0539,0.7912,-0.00116
28099,fz,5.9335,6.8141,1000,0.87,0.3841,0.05,-7.4381,19.3050,-0.00010
28101,logitpi,-7.6827,31.9955,1000,-0.24,0.8103,0.05,-70.4688,55.1033,0.001635
28101,beta1,-3.9163,0.4667,1000,-8.39,<.0001,0.05,-4.8322,-3.0005,0.000417
28101,sig1,0.1502,0.3234,1000,0.46,0.6423,0.05,-0.4843,0.7848,0.000328
28101,beta2,-3.2913,0.2261,1000,-14.56,<.0001,0.05,-3.7351,-2.8476,-0.00093
28101,sig2,-0.6343,0.3581,1000,-1.77,0.0768,0.05,-1.3369,0.06835,-0.00043
28101,fz,4.6623,,1000,,,0.05,,,0.000961
28108,logitpi,-5.2594,,,,,,,,1.241E84
28108,beta1,-4.7095,,,,,,,,1.361E84
28108,sig1,-1.7608,,,,,,,,2.815E84
28108,beta2,-4.0474,,,,,,,,1.54E84
28108,sig2,-0.7020,,,,,,,,4.566E84
28108,fz,7.1659,,,,,,,,9.516E83
28141,logitpi,-15.1084,408.13,1000,-0.04,0.9705,0.05,-816.00,785.78,2.745E-6
28141,beta1,-5.2514,0.7134,1000,-7.36,<.0001,0.05,-6.6513,-3.8516,-0.00008
28141,sig1,0.2435,0.5454,1000,0.45,0.6554,0.05,-0.8268,1.3138,-0.00011
28141,beta2,-3.9680,0.2697,1000,-14.71,<.0001,0.05,-4.4972,-3.4388,0.000045
28141,sig2,-0.9984,1.1153,1000,-0.90,0.3709,0.05,-3.1870,1.1902,-0.00008
28141,fz,4.6632,,1000,,,0.05,,,-0.00007
28143,logitpi,-11.3775,,,,,,,,6.278E83
28143,beta1,-4.4864,,,,,,,,1.416E84
28143,sig1,0.2101,,,,,,,,-0.00027
28143,beta2,-3.4244,,,,,,,,-0.01858
28143,sig2,-1.0306,,,,,,,,0.007110
28143,fz,6.4392,,,,,,,,-0.00009
28144,logitpi,-10.0368,,1000,,,0.05,,,0.000251
28144,beta1,-5.0063,0,1000,I,<.0001,0.05,M,I,0.000801
28144,sig1,-0.5967,,1000,,,0.05,,,-5.99E81
28144,beta2,-4.1228,0,1000,I,<.0001,0.05,M,I,-0.00001
28144,sig2,-1.6976,0,1000,I,<.0001,0.05,M,I,0.000191
28144,fz,-6.2524,0,1000,I,<.0001,0.05,M,I,0.000025
28146,logitpi,-7.3992,,1000,,,0.05,,,-1.14E81
28146,beta1,-4.2623,0,1000,I,<.0001,0.05,M,I,1.817E81
28146,sig1,0.2647,,1000,,,0.05,,,-7.56E81
28146,beta2,-3.3999,0,1000,I,<.0001,0.05,M,I,2.173E81
28146,sig2,-0.6858,0,1000,I,<.0001,0.05,M,I,-0.16262
28146,fz,6.9064,,1000,,,0.05,,,0
28153,logitpi,-12.5089,,1000,,,0.05,,,0.000011
28153,beta1,-4.2775,0,1000,I,<.0001,0.05,M,I,-0.13383
28153,sig1,-0.8339,,1000,,,0.05,,,-5.21E81
28153,beta2,-4.0708,,1000,,,0.05,,,0.033095
28153,sig2,-0.4147,,1000,,,0.05,,,-0.00438
28153,fz,6.9365,,1000,,,0.05,,,-1.2E81
28159,logitpi,-2.2896,1.7023,1000,-1.35,0.1789,0.05,-5.6301,1.0508,0.000075
28159,beta1,-4.6280,0.3662,1000,-12.64,<.0001,0.05,-5.3465,-3.9095,5.382E-6
28159,sig1,-5.6201,9.3569,1000,-0.60,0.5482,0.05,-23.9815,12.7413,0.000069
28159,beta2,-3.6969,0.2435,1000,-15.18,<.0001,0.05,-4.1748,-3.2191,0.000014
28159,sig2,-8.0605,,1000,,,0.05,,,-1.63E-6
28159,fz,4.6984,,1000,,,0.05,,,1.936E-8
28333,logitpi,-1.2550,0.5679,1000,-2.21,0.0273,0.05,-2.3694,-0.1406,-0.00023
28333,beta1,-1.8429,0.3531,1000,-5.22,<.0001,0.05,-2.5359,-1.1499,0.000501
28333,sig1,0.02372,0.3078,1000,0.08,0.9386,0.05,-0.5802,0.6277,-0.00042
28333,beta2,-0.9573,0.2619,1000,-3.66,0.0003,0.05,-1.4712,-0.4435,0.000134
28333,sig2,-0.1760,0.2490,1000,-0.71,0.4799,0.05,-0.6645,0.3126,0.000052
28333,fz,1.0781,0.4072,1000,2.65,0.0082,0.05,0.2789,1.8773,-0.00018
28339,logitpi,-0.9202,0.5936,1000,-1.55,0.1214,0.05,-2.0851,0.2447,-8.13E-6
28339,beta1,-2.0945,0.5121,1000,-4.09,<.0001,0.05,-3.0996,-1.0895,-0.00024
28339,sig1,0.2517,0.3257,1000,0.77,0.4397,0.05,-0.3873,0.8908,-0.00030
28339,beta2,-0.9623,0.3327,1000,-2.89,0.0039,0.05,-1.6153,-0.3094,0.000355
28339,sig2,-0.1153,0.2913,1000,-0.40,0.6924,0.05,-0.6869,0.4563,0.000131
28339,fz,5.1334,14.6572,1000,0.35,0.7262,0.05,-23.6290,33.8959,0.000102
28343,logitpi,-1.3863,0.7906,1000,-1.75,0.0798,0.05,-2.9376,0.1651,0.000066
28343,beta1,-2.2148,0.4916,1000,-4.51,<.0001,0.05,-3.1795,-1.2500,-0.00002
28343,sig1,-0.02449,0.4958,1000,-0.05,0.9606,0.05,-0.9973,0.9484,-0.00010
28343,beta2,-1.0534,0.3161,1000,-3.33,0.0009,0.05,-1.6738,-0.4331,0.000072
28343,sig2,-0.3076,0.3562,1000,-0.86,0.3881,0.05,-1.0066,0.3914,0.000080
28343,fz,1.8517,1.7608,1000,1.05,0.2932,0.05,-1.6035,5.3069,-0.00002
28374,logitpi,-2.1531,0.000023,1000,-93979,<.0001,0.05,-2.1532,-2.1531,-1198.44
28374,beta1,-2.5609,0.000033,1000,-76637,<.0001,0.05,-2.5610,-2.5609,-1082.33
28374,sig1,-0.00143,0.000011,1000,-130.75,<.0001,0.05,-0.00145,-0.00141,21413.3
28374,beta2,-1.3230,0.000015,1000,-90261,<.0001,0.05,-1.3230,-1.3230,-1026.90
28374,sig2,-0.1195,0.000010,1000,-11749,<.0001,0.05,-0.1195,-0.1195,4318.79
28374,fz,2.1668,0.000497,1000,4358.16,<.0001,0.05,2.1658,2.1678,-1119.54
28476,logitpi,-43.0973,,1000,,,0.05,,,0
28476,beta1,-3.1752,0.2768,1000,-11.47,<.0001,0.05,-3.7183,-2.6320,0.004317
28476,sig1,-0.9176,0.007297,1000,-125.75,<.0001,0.05,-0.9319,-0.9033,-0.00120
28476,beta2,-3.1095,0.2508,1000,-12.40,<.0001,0.05,-3.6016,-2.6174,0.000371
28476,sig2,-1.5126,1.2646,1000,-1.20,0.2319,0.05,-3.9941,0.9689,-0.00174
28476,fz,6.2372,4.4561,1000,1.40,0.1619,0.05,-2.5072,14.9816,-4.71E-6
28568,logitpi,-13.9870,380.18,1000,-0.04,0.9707,0.05,-760.03,732.05,7.582E-6
28568,beta1,-3.1865,0.3265,1000,-9.76,<.0001,0.05,-3.8271,-2.5458,0.000022
28568,sig1,-0.7374,0.7537,1000,-0.98,0.3281,0.05,-2.2163,0.7415,0.000100
28568,beta2,-3.3067,0.2919,1000,-11.33,<.0001,0.05,-3.8795,-2.7338,0.000217
28568,sig2,-1.5986,1.7667,1000,-0.90,0.3658,0.05,-5.0655,1.8683,0.000012
28568,fz,5.1465,,1000,,,0.05,,,-0.00004
28639,logitpi,-1.8312,0.9259,1000,-1.98,0.0482,0.05,-3.6481,-0.01426,-0.00254
28639,beta1,-1.5861,0.3123,1000,-5.08,<.0001,0.05,-2.1989,-0.9733,0.013192
28639,sig1,-0.3603,0.3612,1000,-1.00,0.3188,0.05,-1.0690,0.3485,0.000078
28639,beta2,-1.2872,0.2571,1000,-5.01,<.0001,0.05,-1.7917,-0.7828,-0.01115
28639,sig2,-0.6927,0.4712,1000,-1.47,0.1418,0.05,-1.6173,0.2319,-0.00976
28639,fz,2.1604,3.0611,1000,0.71,0.4805,0.05,-3.8466,8.1673,-0.00024
28643,logitpi,-1.7196,0.9099,1000,-1.89,0.0591,0.05,-3.5052,0.06595,0.000219
28643,beta1,-0.8189,0.2852,1000,-2.87,0.0042,0.05,-1.3786,-0.2592,-0.00009
28643,sig1,-0.3781,0.3109,1000,-1.22,0.2242,0.05,-0.9883,0.2320,0.000193
28643,beta2,-1.1146,0.3401,1000,-3.28,0.0011,0.05,-1.7819,-0.4473,-0.00065
28643,sig2,-0.2228,0.3450,1000,-0.65,0.5185,0.05,-0.8997,0.4541,-0.00029
28643,fz,1.5186,1.0401,1000,1.46,0.1446,0.05,-0.5223,3.5596,-0.00020
28688,logitpi,-1.8312,0.9259,1000,-1.98,0.0482,0.05,-3.6481,-0.01426,-0.00254
28688,beta1,-1.5861,0.3123,1000,-5.08,<.0001,0.05,-2.1989,-0.9733,0.013192
28688,sig1,-0.3603,0.3612,1000,-1.00,0.3188,0.05,-1.0690,0.3485,0.000078
28688,beta2,-1.2872,0.2571,1000,-5.01,<.0001,0.05,-1.7917,-0.7828,-0.01115
28688,sig2,-0.6927,0.4712,1000,-1.47,0.1418,0.05,-1.6173,0.2319,-0.00976
28688,fz,2.1604,3.0611,1000,0.71,0.4805,0.05,-3.8466,8.1673,-0.00024
28692,logitpi,-1.7196,0.9099,1000,-1.89,0.0591,0.05,-3.5052,0.06595,0.000219
28692,beta1,-0.8189,0.2852,1000,-2.87,0.0042,0.05,-1.3786,-0.2592,-0.00009
28692,sig1,-0.3781,0.3109,1000,-1.22,0.2242,0.05,-0.9883,0.2320,0.000193
28692,beta2,-1.1146,0.3401,1000,-3.28,0.0011,0.05,-1.7819,-0.4473,-0.00065
28692,sig2,-0.2228,0.3450,1000,-0.65,0.5185,0.05,-0.8997,0.4541,-0.00029
28692,fz,1.5186,1.0401,1000,1.46,0.1446,0.05,-0.5223,3.5596,-0.00020
29048,logitpi,-1.4828,0,1000,I,<.0001,0.05,M,I,-3.85E81
29048,beta1,-1.6301,,1000,,,0.05,,,-1954.71
29048,sig1,0.1602,0,1000,I,<.0001,0.05,M,I,8001.13
29048,beta2,-1.4236,,1000,,,0.05,,,-1984.81
29048,sig2,0.1643,,1000,,,0.05,,,7235.27
29048,fz,1.2509,0,1000,I,<.0001,0.05,M,I,-24338.6
29050,logitpi,-1.4828,0,1000,I,<.0001,0.05,M,I,-3.85E81
29050,beta1,-1.6301,,1000,,,0.05,,,-1954.71
29050,sig1,0.1602,0,1000,I,<.0001,0.05,M,I,8001.13
29050,beta2,-1.4236,,1000,,,0.05,,,-1984.81
29050,sig2,0.1643,,1000,,,0.05,,,7235.27
29050,fz,1.2509,0,1000,I,<.0001,0.05,M,I,-24338.6
29149,logitpi,-16.7539,318.85,1000,-0.05,0.9581,0.05,-642.44,608.94,8.47E-7
29149,beta1,-3.3673,0.1438,1000,-23.41,<.0001,0.05,-3.6496,-3.0850,0.000181
29149,sig1,-7.8541,,1000,,,0.05,,,1.725E-6
29149,beta2,-3.6626,0.1391,1000,-26.33,<.0001,0.05,-3.9356,-3.3896,-0.00037
29149,sig2,-16.4524,,1000,,,0.05,,,0
29149,fz,5.9388,,1000,,,0.05,,,0
29159,logitpi,-67.5863,0,1000,I,<.0001,0.05,M,I,0
29159,beta1,-4.0890,0,1000,I,<.0001,0.05,M,I,1.879E81
29159,sig1,-0.2103,0,1000,I,<.0001,0.05,M,I,7.9E81
29159,beta2,-3.9564,,1000,,,0.05,,,-0.01770
29159,sig2,0.009518,0,1000,I,<.0001,0.05,M,I,-0.00358
29159,fz,6.6449,0,1000,I,<.0001,0.05,M,I,-0.00002
29177,logitpi,-6.1244,0,1000,I,<.0001,0.05,M,I,-1.34E81
29177,beta1,-3.3099,0.1056,1000,-31.34,<.0001,0.05,-3.5171,-3.1027,6.48186
29177,sig1,-1.0565,0.2025,1000,-5.22,<.0001,0.05,-1.4539,-0.6591,-15.2968
29177,beta2,-3.4052,0.1402,1000,-24.29,<.0001,0.05,-3.6802,-3.1301,4.76714
29177,sig2,-0.7225,0.1644,1000,-4.39,<.0001,0.05,-1.0452,-0.3999,4.23588
29177,fz,6.7844,0.7941,1000,8.54,<.0001,0.05,5.2262,8.3426,0.000014
29178,logitpi,-2.0795,0.7798,1000,-2.67,0.0078,0.05,-3.6096,-0.5493,-0.00064
29178,beta1,-2.6928,0.1140,1000,-23.61,<.0001,0.05,-2.9166,-2.4690,0.000618
29178,sig1,-1.0313,0.3039,1000,-3.39,0.0007,0.05,-1.6277,-0.4349,-0.00076
29178,beta2,-2.8403,0.1088,1000,-26.09,<.0001,0.05,-3.0539,-2.6267,0.000130
29178,sig2,-1.3266,0.4303,1000,-3.08,0.0021,0.05,-2.1710,-0.4823,0.001146
29178,fz,5.3592,7.6328,1000,0.70,0.4828,0.05,-9.6189,20.3373,-0.00007
29179,logitpi,-2.2339,0.8989,1000,-2.49,0.0131,0.05,-3.9979,-0.4700,-0.00033
29179,beta1,-3.2558,0.1699,1000,-19.17,<.0001,0.05,-3.5891,-2.9225,-0.00024
29179,sig1,-0.5416,0.3034,1000,-1.78,0.0746,0.05,-1.1371,0.05387,-0.00004
29179,beta2,-3.3657,0.1691,1000,-19.91,<.0001,0.05,-3.6975,-3.0339,0.000327
29179,sig2,-0.6722,0.3304,1000,-2.03,0.0421,0.05,-1.3206,-0.02392,0.000246
29179,fz,1.2111,0.9355,1000,1.29,0.1957,0.05,-0.6246,3.0469,0.000252
29189,logitpi,-12.5432,243.23,1000,-0.05,0.9589,0.05,-489.84,464.75,0.000025
29189,beta1,-5.1770,0.2295,1000,-22.56,<.0001,0.05,-5.6274,-4.7267,0.000136
29189,sig1,-19.5384,737.87,1000,-0.03,0.9789,0.05,-1467.50,1428.42,8E-10
29189,beta2,-7.3963,1.2965,1000,-5.71,<.0001,0.05,-9.9404,-4.8522,-0.00002
29189,sig2,0.6987,0.2657,1000,2.63,0.0087,0.05,0.1772,1.2201,-0.00004
29189,fz,-1.4572,,1000,,,0.05,,,0
29190,logitpi,-1.9914,,,,,,,,-67458.2
29190,beta1,-3.1311,,,,,,,,-58774.1
29190,sig1,0.01344,,,,,,,,60548.7
29190,beta2,-2.5541,,,,,,,,-114699
29190,sig2,-0.1291,,,,,,,,101739
29190,fz,2.7038,,,,,,,,2.098E84
29223,logitpi,-16.8114,296.94,1000,-0.06,0.9549,0.05,-599.51,565.88,5.497E-7
29223,beta1,-3.5891,0.1944,1000,-18.46,<.0001,0.05,-3.9707,-3.2075,-0.00016
29223,sig1,-0.8698,0.2878,1000,-3.02,0.0026,0.05,-1.4346,-0.3050,-0.00024
29223,beta2,-3.4463,0.1811,1000,-19.03,<.0001,0.05,-3.8016,-3.0909,-0.00049
29223,sig2,-0.9457,0.2182,1000,-4.33,<.0001,0.05,-1.3739,-0.5174,-0.00023
29223,fz,5.4323,,1000,,,0.05,,,-0.00023
29229,logitpi,-9.6367,,1000,,,0.05,,,0.000302
29229,beta1,-4.3960,0.4766,1000,-9.22,<.0001,0.05,-5.3312,-3.4608,-0.00010
29229,sig1,0.1412,0.2199,1000,0.64,0.5208,0.05,-0.2902,0.5727,-0.00089
29229,beta2,-3.7151,0.2813,1000,-13.21,<.0001,0.05,-4.2671,-3.1630,-0.00098
29229,sig2,-0.5354,0.3707,1000,-1.44,0.1490,0.05,-1.2628,0.1921,0.000165
29229,fz,5.9068,,1000,,,0.05,,,-0.00014
29457,logitpi,-3.5872,,1000,,,0.05,,,-0.08097
29457,beta1,-2.5905,0.2199,1000,-11.78,<.0001,0.05,-3.0221,-2.1590,-2.66E81
29457,sig1,0.02212,0,1000,I,<.0001,0.05,M,I,9.354E81
29457,beta2,-2.4244,0.1988,1000,-12.19,<.0001,0.05,-2.8145,-2.0342,3.49751
29457,sig2,-0.08852,,1000,,,0.05,,,0
29457,fz,6.3524,,1000,,,0.05,,,-1.3E81
29459,logitpi,-1.9598,0,1000,I,<.0001,0.05,M,I,-37.8147
29459,beta1,-2.5783,0,1000,I,<.0001,0.05,M,I,38.2701
29459,sig1,0.01314,0,1000,I,<.0001,0.05,M,I,-716.458
29459,beta2,-2.2953,,1000,,,0.05,,,3.85818
29459,sig2,-0.1325,0,1000,I,<.0001,0.05,M,I,-8.44E81
29459,fz,3.4532,0,1000,I,<.0001,0.05,M,I,-2.15E81
29465,logitpi,-7.7113,13.9230,1000,-0.55,0.5798,0.05,-35.0329,19.6102,0.002470
29465,beta1,-2.9181,0.2262,1000,-12.90,<.0001,0.05,-3.3619,-2.4742,0.004519
29465,sig1,0.1544,0.2779,1000,0.56,0.5785,0.05,-0.3909,0.6998,-0.02095
29465,beta2,-2.7485,0,1000,I,<.0001,0.05,M,I,0.012348
29465,sig2,0.03378,0.2631,1000,0.13,0.8979,0.05,-0.4826,0.5501,0.010296
29465,fz,6.0286,0,1000,I,<.0001,0.05,M,I,-0.00053
29467,logitpi,-12.5047,172.84,1000,-0.07,0.9423,0.05,-351.68,326.67,0.000023
29467,beta1,-3.2283,0.4455,1000,-7.25,<.0001,0.05,-4.1025,-2.3541,0.000151
29467,sig1,0.2001,0.3022,1000,0.66,0.5081,0.05,-0.3930,0.7931,-0.00008
29467,beta2,-3.0104,0.3824,1000,-7.87,<.0001,0.05,-3.7607,-2.2601,0.000229
29467,sig2,0.02993,0.2989,1000,0.10,0.9203,0.05,-0.5566,0.6165,0.000203
29467,fz,3.0825,3.0636,1000,1.01,0.3146,0.05,-2.9293,9.0942,0.000443
29469,logitpi,-3.5872,,1000,,,0.05,,,-0.08097
29469,beta1,-2.5905,0.2199,1000,-11.78,<.0001,0.05,-3.0221,-2.1590,-2.66E81
29469,sig1,0.02212,0,1000,I,<.0001,0.05,M,I,9.354E81
29469,beta2,-2.4244,0.1988,1000,-12.19,<.0001,0.05,-2.8145,-2.0342,3.49751
29469,sig2,-0.08852,,1000,,,0.05,,,0
29469,fz,6.3524,,1000,,,0.05,,,-1.3E81
29470,logitpi,-3.5872,,1000,,,0.05,,,-0.08097
29470,beta1,-2.5905,0.2199,1000,-11.78,<.0001,0.05,-3.0221,-2.1590,-2.66E81
29470,sig1,0.02212,0,1000,I,<.0001,0.05,M,I,9.354E81
29470,beta2,-2.4244,0.1988,1000,-12.19,<.0001,0.05,-2.8145,-2.0342,3.49751
29470,sig2,-0.08852,,1000,,,0.05,,,0
29470,fz,6.3524,,1000,,,0.05,,,-1.3E81
29471,logitpi,-3.5872,,1000,,,0.05,,,-0.08097
29471,beta1,-2.5905,0.2199,1000,-11.78,<.0001,0.05,-3.0221,-2.1590,-2.66E81
29471,sig1,0.02212,0,1000,I,<.0001,0.05,M,I,9.354E81
29471,beta2,-2.4244,0.1988,1000,-12.19,<.0001,0.05,-2.8145,-2.0342,3.49751
29471,sig2,-0.08852,,1000,,,0.05,,,0
29471,fz,6.3524,,1000,,,0.05,,,-1.3E81
29472,logitpi,-3.5872,,1000,,,0.05,,,-0.08097
29472,beta1,-2.5905,0.2199,1000,-11.78,<.0001,0.05,-3.0221,-2.1590,-2.66E81
29472,sig1,0.02212,0,1000,I,<.0001,0.05,M,I,9.354E81
29472,beta2,-2.4244,0.1988,1000,-12.19,<.0001,0.05,-2.8145,-2.0342,3.49751
29472,sig2,-0.08852,,1000,,,0.05,,,0
29472,fz,6.3524,,1000,,,0.05,,,-1.3E81
29474,logitpi,-1.4482,0.9603,1000,-1.51,0.1319,0.05,-3.3327,0.4363,-0.00019
29474,beta1,-2.7878,0.3772,1000,-7.39,<.0001,0.05,-3.5280,-2.0476,-0.00007
29474,sig1,-0.2494,0.3949,1000,-0.63,0.5278,0.05,-1.0245,0.5256,-0.00037
29474,beta2,-2.5690,0.3129,1000,-8.21,<.0001,0.05,-3.1831,-1.9549,0.000352
29474,sig2,-0.5573,0.4591,1000,-1.21,0.2251,0.05,-1.4583,0.3436,-0.00011
29474,fz,5.6920,15.0778,1000,0.38,0.7059,0.05,-23.8957,35.2797,-0.00029
29475,logitpi,-2.0841,6.694E-6,1000,-311339,<.0001,0.05,-2.0841,-2.0841,-237.929
29475,beta1,-2.5683,8.263E-6,1000,-310816,<.0001,0.05,-2.5683,-2.5683,-1.85842
29475,sig1,0.02878,3.224E-6,1000,8927.57,<.0001,0.05,0.02878,0.02879,363.040
29475,beta2,-2.2750,7.798E-6,1000,-291723,<.0001,0.05,-2.2750,-2.2750,-73.0648
29475,sig2,-0.2140,3.178E-6,1000,-67358,<.0001,0.05,-0.2140,-0.2140,463.884
29475,fz,2.7110,0,1000,I,<.0001,0.05,M,I,-34.8210
29793,logitpi,-0.9178,0.8042,1000,-1.14,0.2540,0.05,-2.4959,0.6603,-0.00252
29793,beta1,-3.0933,0.4720,1000,-6.55,<.0001,0.05,-4.0196,-2.1670,-0.00238
29793,sig1,-0.3616,0.5364,1000,-0.67,0.5004,0.05,-1.4141,0.6909,0.000014
29793,beta2,-2.8729,0.4606,1000,-6.24,<.0001,0.05,-3.7768,-1.9689,0.001468
29793,sig2,-0.2968,0.4636,1000,-0.64,0.5222,0.05,-1.2065,0.6129,-0.00216
29793,fz,5.7064,6.1526,1000,0.93,0.3539,0.05,-6.3671,17.7798,-0.00014
30081,logitpi,-11.1025,82.3316,1000,-0.13,0.8928,0.05,-172.67,150.46,0.000151
30081,beta1,-3.7917,0.4114,1000,-9.22,<.0001,0.05,-4.5991,-2.9844,-0.00039
30081,sig1,0.2008,0.2848,1000,0.71,0.4809,0.05,-0.3580,0.7596,0.000337
30081,beta2,-2.7838,0.2573,1000,-10.82,<.0001,0.05,-3.2886,-2.2789,0.000141
30081,sig2,-0.1441,0.2547,1000,-0.57,0.5716,0.05,-0.6439,0.3557,0.000089
30081,fz,1.1879,0.5911,1000,2.01,0.0447,0.05,0.02798,2.3478,0.000042
30093,logitpi,-13.8155,0.03219,1000,-429.21,<.0001,0.05,-13.8787,-13.7523,-0.04329
30093,beta1,-4.4088,0.4716,1000,-9.35,<.0001,0.05,-5.3341,-3.4834,0.000337
30093,sig1,0.1586,0.3334,1000,0.48,0.6344,0.05,-0.4956,0.8128,0.000392
30093,beta2,-3.4479,0.3608,1000,-9.56,<.0001,0.05,-4.1559,-2.7398,-0.00026
30093,sig2,0.1184,0.2804,1000,0.42,0.6729,0.05,-0.4318,0.6686,-0.00037
30093,fz,0.7507,0.5943,1000,1.26,0.2068,0.05,-0.4155,1.9169,0.001045
30200,logitpi,-3.3101,,1000,,,0.05,,,0.22008
30200,beta1,-3.2494,0,1000,I,<.0001,0.05,M,I,-10.4013
30200,sig1,0.7422,,1000,,,0.05,,,-7.49558
30200,beta2,-3.4922,0,1000,I,<.0001,0.05,M,I,12.2243
30200,sig2,0.6419,0,1000,I,<.0001,0.05,M,I,7.00987
30200,fz,6.2098,0,1000,I,<.0001,0.05,M,I,0.004637
30229,logitpi,-3.1690,,1000,,,0.05,,,-6134.56
30229,beta1,-2.1453,,1000,,,0.05,,,-12018.9
30229,sig1,-0.4903,,1000,,,0.05,,,7884.76
30229,beta2,-2.3263,,1000,,,0.05,,,-7759.70
30229,sig2,-0.1653,,1000,,,0.05,,,7380.73
30229,fz,0.9837,,1000,,,0.05,,,1870.09
30232,logitpi,-11.1142,,1000,,,0.05,,,0.000025
30232,beta1,-2.6995,0.2876,1000,-9.39,<.0001,0.05,-3.2639,-2.1351,-0.09060
30232,sig1,-1.0245,1.0874,1000,-0.94,0.3463,0.05,-3.1584,1.1094,-0.01489
30232,beta2,-4.1017,0.6339,1000,-6.47,<.0001,0.05,-5.3456,-2.8578,0.017711
30232,sig2,-0.1677,0.6925,1000,-0.24,0.8087,0.05,-1.5265,1.1912,0.007894
30232,fz,6.2278,4.9044,1000,1.27,0.2044,0.05,-3.3964,15.8519,-7.4E-6
30245,logitpi,-8.5101,0,1000,I,<.0001,0.05,M,I,0.001169
30245,beta1,-3.7481,,1000,,,0.05,,,0.010192
30245,sig1,0.2917,,1000,,,0.05,,,-0.06363
30245,beta2,-2.8188,0,1000,I,<.0001,0.05,M,I,0.022991
30245,sig2,-0.3819,0,1000,I,<.0001,0.05,M,I,-6.92E81
30245,fz,6.3408,0,1000,I,<.0001,0.05,M,I,1.302E81
30248,logitpi,-13.8155,0.03673,1000,-376.15,<.0001,0.05,-13.8876,-13.7434,-0.03325
30248,beta1,-4.0115,0.8054,1000,-4.98,<.0001,0.05,-5.5920,-2.4310,-0.00271
30248,sig1,0.5830,0.3990,1000,1.46,0.1443,0.05,-0.2000,1.3659,-0.00002
30248,beta2,-2.3721,0.2589,1000,-9.16,<.0001,0.05,-2.8801,-1.8640,0.000942
30248,sig2,-0.6537,0.4926,1000,-1.33,0.1848,0.05,-1.6203,0.3130,-0.00002
30248,fz,4.8480,28.0436,1000,0.17,0.8628,0.05,-50.1831,59.8790,-0.00004
30308,logitpi,-1.3645,0.6421,1000,-2.13,0.0338,0.05,-2.6244,-0.1046,0.000033
30308,beta1,-2.7297,0.4088,1000,-6.68,<.0001,0.05,-3.5319,-1.9274,0.000103
30308,sig1,-0.1763,0.2836,1000,-0.62,0.5342,0.05,-0.7328,0.3801,-0.00007
30308,beta2,-7.7121,2.9302,1000,-2.63,0.0086,0.05,-13.4622,-1.9621,0.000023
30308,sig2,1.4091,0.6157,1000,2.29,0.0223,0.05,0.2009,2.6173,0.000064
30308,fz,2.0039,2.4944,1000,0.80,0.4219,0.05,-2.8909,6.8987,0.000109
30317,logitpi,-1.4913,0.8176,1000,-1.82,0.0684,0.05,-3.0956,0.1131,0.000129
30317,beta1,-3.0174,0.2760,1000,-10.93,<.0001,0.05,-3.5589,-2.4759,0.000968
30317,sig1,-0.6236,0.4279,1000,-1.46,0.1453,0.05,-1.4633,0.2160,5.04E-6
30317,beta2,-4.5070,0.6014,1000,-7.49,<.0001,0.05,-5.6871,-3.3269,0.000250
30317,sig2,-0.3477,0.8758,1000,-0.40,0.6914,0.05,-2.0664,1.3709,0.000431
