metaanalysisid,Descr,Value
39605,-2 Log Likelihood,6024.7
39605,AIC (smaller is better),6036.7
39605,AICC (smaller is better),6040.1
39605,BIC (smaller is better),6045.5
39616,-2 Log Likelihood,4538.0
39616,AIC (smaller is better),4550.0
39616,AICC (smaller is better),4557.6
39616,BIC (smaller is better),4555.3
39619,-2 Log Likelihood,5599.1
39619,AIC (smaller is better),5611.1
39619,AICC (smaller is better),5615.1
39619,BIC (smaller is better),5619.1
39743,-2 Log Likelihood,738.1
39743,AIC (smaller is better),750.1
39743,AICC (smaller is better),755.1
39743,BIC (smaller is better),757.2
39746,-2 Log Likelihood,625.2
39746,AIC (smaller is better),637.2
39746,AICC (smaller is better),642.5
39746,BIC (smaller is better),644.0
40487,-2 Log Likelihood,309.3
40487,AIC (smaller is better),321.3
40487,AICC (smaller is better),342.3
40487,BIC (smaller is better),323.7
40673,-2 Log Likelihood,1261.0
40673,AIC (smaller is better),1273.0
40673,AICC (smaller is better),1294.0
40673,BIC (smaller is better),1275.4
40675,-2 Log Likelihood,2211.8
40675,AIC (smaller is better),2223.8
40675,AICC (smaller is better),2237.8
40675,BIC (smaller is better),2227.2
40693,-2 Log Likelihood,766.5
40693,AIC (smaller is better),778.5
40693,AICC (smaller is better),782.9
40693,BIC (smaller is better),786.0
40705,-2 Log Likelihood,891.2
40705,AIC (smaller is better),903.2
40705,AICC (smaller is better),908.8
40705,BIC (smaller is better),909.7
40716,-2 Log Likelihood,989.1
40716,AIC (smaller is better),1001.1
40716,AICC (smaller is better),1005.1
40716,BIC (smaller is better),1009.1
40727,-2 Log Likelihood,934.4
40727,AIC (smaller is better),946.4
40727,AICC (smaller is better),950.9
40727,BIC (smaller is better),954.0
40730,-2 Log Likelihood,712.5
40730,AIC (smaller is better),724.5
40730,AICC (smaller is better),728.7
40730,BIC (smaller is better),732.2
40865,-2 Log Likelihood,5803.8
40865,AIC (smaller is better),5815.8
40865,AICC (smaller is better),5827.8
40865,BIC (smaller is better),5819.6
40996,-2 Log Likelihood,3447.2
40996,AIC (smaller is better),3459.2
40996,AICC (smaller is better),3467.6
40996,BIC (smaller is better),3464.2
41001,-2 Log Likelihood,3447.2
41001,AIC (smaller is better),3459.2
41001,AICC (smaller is better),3467.6
41001,BIC (smaller is better),3464.2
41024,-2 Log Likelihood,232E75
41024,AIC (smaller is better),232E75
41024,AICC (smaller is better),232E75
41024,BIC (smaller is better),232E75
41029,-2 Log Likelihood,922.3
41029,AIC (smaller is better),934.3
41029,AICC (smaller is better),962.3
41029,BIC (smaller is better),936.1
41237,-2 Log Likelihood,842.9
41237,AIC (smaller is better),854.9
41237,AICC (smaller is better),863.3
41237,BIC (smaller is better),859.9
41250,-2 Log Likelihood,842.9
41250,AIC (smaller is better),854.9
41250,AICC (smaller is better),863.3
41250,BIC (smaller is better),859.9
41360,-2 Log Likelihood,592.9
41360,AIC (smaller is better),604.9
41360,AICC (smaller is better),608.9
41360,BIC (smaller is better),612.9
41366,-2 Log Likelihood,914.1
41366,AIC (smaller is better),926.1
41366,AICC (smaller is better),929.7
41366,BIC (smaller is better),934.5
41546,-2 Log Likelihood,540.3
41546,AIC (smaller is better),552.3
41546,AICC (smaller is better),560.7
41546,BIC (smaller is better),557.3
41549,-2 Log Likelihood,138.9
41549,AIC (smaller is better),150.9
41549,AICC (smaller is better),178.9
41549,BIC (smaller is better),152.7
41550,-2 Log Likelihood,185.7
41550,AIC (smaller is better),197.7
41550,AICC (smaller is better),225.7
41550,BIC (smaller is better),199.5
41552,-2 Log Likelihood,484.7
41552,AIC (smaller is better),496.7
41552,AICC (smaller is better),510.7
41552,BIC (smaller is better),500.0
41740,-2 Log Likelihood,834.3
41740,AIC (smaller is better),846.3
41740,AICC (smaller is better),856.8
41740,BIC (smaller is better),850.5
41813,-2 Log Likelihood,387.1
41813,AIC (smaller is better),399.1
41813,AICC (smaller is better),420.1
41813,BIC (smaller is better),401.5
44033,-2 Log Likelihood,2961.2
44033,AIC (smaller is better),2973.2
44033,AICC (smaller is better),2987.2
44033,BIC (smaller is better),2976.6
44051,-2 Log Likelihood,1018.2
44051,AIC (smaller is better),1030.2
44051,AICC (smaller is better),1058.2
44051,BIC (smaller is better),1032.0
44271,-2 Log Likelihood,318.6
44271,AIC (smaller is better),330.6
44271,AICC (smaller is better),339.9
44271,BIC (smaller is better),335.2
44274,-2 Log Likelihood,573.2
44274,AIC (smaller is better),585.2
44274,AICC (smaller is better),595.7
44274,BIC (smaller is better),589.4
44279,-2 Log Likelihood,1144.3
44279,AIC (smaller is better),1156.3
44279,AICC (smaller is better),1177.3
44279,BIC (smaller is better),1158.7
44386,-2 Log Likelihood,1049.6
44386,AIC (smaller is better),1061.6
44386,AICC (smaller is better),1089.6
44386,BIC (smaller is better),1063.5
44397,-2 Log Likelihood,1055.2
44397,AIC (smaller is better),1067.2
44397,AICC (smaller is better),1084.0
44397,BIC (smaller is better),1070.1
44474,-2 Log Likelihood,223.9
44474,AIC (smaller is better),235.9
44474,AICC (smaller is better),256.9
44474,BIC (smaller is better),238.2
44487,-2 Log Likelihood,223.9
44487,AIC (smaller is better),235.9
44487,AICC (smaller is better),256.9
44487,BIC (smaller is better),238.2
45471,-2 Log Likelihood,554.5
45471,AIC (smaller is better),566.5
45471,AICC (smaller is better),574.9
45471,BIC (smaller is better),571.5
45473,-2 Log Likelihood,400.8
45473,AIC (smaller is better),412.8
45473,AICC (smaller is better),440.8
45473,BIC (smaller is better),414.6
45494,-2 Log Likelihood,2364.9
45494,AIC (smaller is better),2376.9
45494,AICC (smaller is better),2380.6
45494,BIC (smaller is better),2385.3
45502,-2 Log Likelihood,2364.9
45502,AIC (smaller is better),2376.9
45502,AICC (smaller is better),2380.6
45502,BIC (smaller is better),2385.3
45507,-2 Log Likelihood,1373.1
45507,AIC (smaller is better),1385.1
45507,AICC (smaller is better),1390.4
45507,BIC (smaller is better),1392.0
45514,-2 Log Likelihood,2364.9
45514,AIC (smaller is better),2376.9
45514,AICC (smaller is better),2380.6
45514,BIC (smaller is better),2385.3
45645,-2 Log Likelihood,451.2
45645,AIC (smaller is better),463.2
45645,AICC (smaller is better),480.0
45645,BIC (smaller is better),466.1
45652,-2 Log Likelihood,671.4
45652,AIC (smaller is better),683.4
45652,AICC (smaller is better),695.4
45652,BIC (smaller is better),687.3
45655,-2 Log Likelihood,889.1
45655,AIC (smaller is better),901.1
45655,AICC (smaller is better),929.1
45655,BIC (smaller is better),902.9
45661,-2 Log Likelihood,451.2
45661,AIC (smaller is better),463.2
45661,AICC (smaller is better),480.0
45661,BIC (smaller is better),466.1
45668,-2 Log Likelihood,671.4
45668,AIC (smaller is better),683.4
45668,AICC (smaller is better),695.4
45668,BIC (smaller is better),687.3
45671,-2 Log Likelihood,889.1
45671,AIC (smaller is better),901.1
45671,AICC (smaller is better),929.1
45671,BIC (smaller is better),902.9
45693,-2 Log Likelihood,236.0
45693,AIC (smaller is better),248.0
45693,AICC (smaller is better),262.0
45693,BIC (smaller is better),251.4
45702,-2 Log Likelihood,383.8
45702,AIC (smaller is better),395.8
45702,AICC (smaller is better),406.3
45702,BIC (smaller is better),400.0
45717,-2 Log Likelihood,343.9
45717,AIC (smaller is better),355.9
45717,AICC (smaller is better),369.9
45717,BIC (smaller is better),359.3
45818,-2 Log Likelihood,144.5
45818,AIC (smaller is better),156.5
45818,AICC (smaller is better),177.5
45818,BIC (smaller is better),158.9
46050,-2 Log Likelihood,517.5
46050,AIC (smaller is better),529.5
46050,AICC (smaller is better),557.5
46050,BIC (smaller is better),531.3
46717,-2 Log Likelihood,740.1
46717,AIC (smaller is better),752.1
46717,AICC (smaller is better),768.9
46717,BIC (smaller is better),755.0
46994,-2 Log Likelihood,544.2
46994,AIC (smaller is better),556.2
46994,AICC (smaller is better),563.8
46994,BIC (smaller is better),561.5
47012,-2 Log Likelihood,544.2
47012,AIC (smaller is better),556.2
47012,AICC (smaller is better),563.8
47012,BIC (smaller is better),561.5
47029,-2 Log Likelihood,988.7
47029,AIC (smaller is better),1000.7
47029,AICC (smaller is better),1003.6
47029,BIC (smaller is better),1010.2
47040,-2 Log Likelihood,423.5
47040,AIC (smaller is better),435.5
47040,AICC (smaller is better),463.5
47040,BIC (smaller is better),437.3
47041,-2 Log Likelihood,319.3
47041,AIC (smaller is better),331.3
47041,AICC (smaller is better),352.3
47041,BIC (smaller is better),333.7
47054,-2 Log Likelihood,905.7
47054,AIC (smaller is better),917.7
47054,AICC (smaller is better),923.0
47054,BIC (smaller is better),924.6
47068,-2 Log Likelihood,979.2
47068,AIC (smaller is better),991.2
47068,AICC (smaller is better),995.4
47068,BIC (smaller is better),999.0
47085,-2 Log Likelihood,2295.0
47085,AIC (smaller is better),2307.0
47085,AICC (smaller is better),2311.2
47085,BIC (smaller is better),2314.8
47087,-2 Log Likelihood,1388.4
47087,AIC (smaller is better),1400.4
47087,AICC (smaller is better),1406.9
47087,BIC (smaller is better),1406.4
47089,-2 Log Likelihood,968.5
47089,AIC (smaller is better),980.5
47089,AICC (smaller is better),986.1
47089,BIC (smaller is better),987.0
47648,-2 Log Likelihood,381.1
47648,AIC (smaller is better),393.1
47648,AICC (smaller is better),400.7
47648,BIC (smaller is better),398.4
47667,-2 Log Likelihood,316.8
47667,AIC (smaller is better),328.8
47667,AICC (smaller is better),340.8
47667,BIC (smaller is better),332.6
47773,-2 Log Likelihood,1714.4
47773,AIC (smaller is better),1726.4
47773,AICC (smaller is better),1747.4
47773,BIC (smaller is better),1728.8
47790,-2 Log Likelihood,898.3
47790,AIC (smaller is better),910.3
47790,AICC (smaller is better),920.8
47790,BIC (smaller is better),914.5
47803,-2 Log Likelihood,2150.8
47803,AIC (smaller is better),2162.8
47803,AICC (smaller is better),2165.1
47803,BIC (smaller is better),2173.7
47844,-2 Log Likelihood,271.0
47844,AIC (smaller is better),283.0
47844,AICC (smaller is better),304.0
47844,BIC (smaller is better),285.3
48096,-2 Log Likelihood,195.6
48096,AIC (smaller is better),207.6
48096,AICC (smaller is better),221.6
48096,BIC (smaller is better),211.0
48130,-2 Log Likelihood,196.7
48130,AIC (smaller is better),208.7
48130,AICC (smaller is better),236.7
48130,BIC (smaller is better),210.5
48153,-2 Log Likelihood,1395.6
48153,AIC (smaller is better),1407.6
48153,AICC (smaller is better),1416.0
48153,BIC (smaller is better),1412.6
48162,-2 Log Likelihood,540.2
48162,AIC (smaller is better),552.2
48162,AICC (smaller is better),569.0
48162,BIC (smaller is better),555.1
48177,-2 Log Likelihood,257.3
48177,AIC (smaller is better),269.3
48177,AICC (smaller is better),283.3
48177,BIC (smaller is better),272.7
48251,-2 Log Likelihood,550.7
48251,AIC (smaller is better),562.7
48251,AICC (smaller is better),583.7
48251,BIC (smaller is better),565.1
48336,-2 Log Likelihood,1213.1
48336,AIC (smaller is better),1225.1
48336,AICC (smaller is better),1237.1
48336,BIC (smaller is better),1228.9
48346,-2 Log Likelihood,1181.7
48346,AIC (smaller is better),1193.7
48346,AICC (smaller is better),1221.7
48346,BIC (smaller is better),1195.5
48598,-2 Log Likelihood,4110.4
48598,AIC (smaller is better),4122.4
48598,AICC (smaller is better),4150.4
48598,BIC (smaller is better),4124.3
49262,-2 Log Likelihood,918.1
49262,AIC (smaller is better),930.1
49262,AICC (smaller is better),939.4
49262,BIC (smaller is better),934.7
49265,-2 Log Likelihood,1183.4
49265,AIC (smaller is better),1195.4
49265,AICC (smaller is better),1204.7
49265,BIC (smaller is better),1200.0
49266,-2 Log Likelihood,1588.9
49266,AIC (smaller is better),1600.9
49266,AICC (smaller is better),1611.4
49266,BIC (smaller is better),1605.1
49270,-2 Log Likelihood,1021.5
49270,AIC (smaller is better),1033.5
49270,AICC (smaller is better),1042.8
49270,BIC (smaller is better),1038.1
49273,-2 Log Likelihood,232E75
49273,AIC (smaller is better),232E75
49273,AICC (smaller is better),232E75
49273,BIC (smaller is better),232E75
49318,-2 Log Likelihood,1527.6
49318,AIC (smaller is better),1539.6
49318,AICC (smaller is better),1550.1
49318,BIC (smaller is better),1543.9
49421,-2 Log Likelihood,448.7
49421,AIC (smaller is better),460.7
49421,AICC (smaller is better),488.7
49421,BIC (smaller is better),462.5
49505,-2 Log Likelihood,1011.1
49505,AIC (smaller is better),1023.1
49505,AICC (smaller is better),1033.6
49505,BIC (smaller is better),1027.3
49809,-2 Log Likelihood,534.2
49809,AIC (smaller is better),546.2
49809,AICC (smaller is better),552.2
49809,BIC (smaller is better),552.5
49812,-2 Log Likelihood,273.3
49812,AIC (smaller is better),285.3
49812,AICC (smaller is better),313.3
49812,BIC (smaller is better),287.1
49813,-2 Log Likelihood,280.5
49813,AIC (smaller is better),292.5
49813,AICC (smaller is better),320.5
49813,BIC (smaller is better),294.3
49824,-2 Log Likelihood,158.8
49824,AIC (smaller is better),170.8
49824,AICC (smaller is better),191.8
49824,BIC (smaller is better),173.2
49831,-2 Log Likelihood,331.4
49831,AIC (smaller is better),343.4
49831,AICC (smaller is better),357.4
49831,BIC (smaller is better),346.8
49849,-2 Log Likelihood,304.9
49849,AIC (smaller is better),316.9
49849,AICC (smaller is better),327.4
49849,BIC (smaller is better),321.2
49860,-2 Log Likelihood,215.6
49860,AIC (smaller is better),227.6
49860,AICC (smaller is better),241.6
49860,BIC (smaller is better),231.0
49862,-2 Log Likelihood,485.8
49862,AIC (smaller is better),497.8
49862,AICC (smaller is better),506.2
49862,BIC (smaller is better),502.8
50002,-2 Log Likelihood,2779.5
50002,AIC (smaller is better),2791.5
50002,AICC (smaller is better),2797.1
50002,BIC (smaller is better),2798.0
50003,-2 Log Likelihood,791.2
50003,AIC (smaller is better),803.2
50003,AICC (smaller is better),813.7
50003,BIC (smaller is better),807.4
50005,-2 Log Likelihood,1037.3
50005,AIC (smaller is better),1049.3
50005,AICC (smaller is better),1056.3
50005,BIC (smaller is better),1054.9
50058,-2 Log Likelihood,359.3
50058,AIC (smaller is better),371.3
50058,AICC (smaller is better),385.3
50058,BIC (smaller is better),374.6
50098,-2 Log Likelihood,884.0
50098,AIC (smaller is better),896.0
50098,AICC (smaller is better),917.0
50098,BIC (smaller is better),898.4
50103,-2 Log Likelihood,770.8
50103,AIC (smaller is better),782.8
50103,AICC (smaller is better),810.8
50103,BIC (smaller is better),784.6
50109,-2 Log Likelihood,914.2
50109,AIC (smaller is better),926.2
50109,AICC (smaller is better),943.0
50109,BIC (smaller is better),929.1
50393,-2 Log Likelihood,415.5
50393,AIC (smaller is better),427.5
50393,AICC (smaller is better),444.3
50393,BIC (smaller is better),430.4
50451,-2 Log Likelihood,494.1
50451,AIC (smaller is better),506.1
50451,AICC (smaller is better),513.7
50451,BIC (smaller is better),511.4
50453,-2 Log Likelihood,358.8
50453,AIC (smaller is better),370.8
50453,AICC (smaller is better),380.1
50453,BIC (smaller is better),375.4
50897,-2 Log Likelihood,483.9
50897,AIC (smaller is better),495.9
50897,AICC (smaller is better),516.9
50897,BIC (smaller is better),498.3
51138,-2 Log Likelihood,727.1
51138,AIC (smaller is better),739.1
51138,AICC (smaller is better),760.1
51138,BIC (smaller is better),741.5
51251,-2 Log Likelihood,1058.7
51251,AIC (smaller is better),1070.7
51251,AICC (smaller is better),1073.8
51251,BIC (smaller is better),1079.9
51352,-2 Log Likelihood,328.6
51352,AIC (smaller is better),340.6
51352,AICC (smaller is better),368.6
51352,BIC (smaller is better),342.4
51354,-2 Log Likelihood,214.7
51354,AIC (smaller is better),226.7
51354,AICC (smaller is better),254.7
51354,BIC (smaller is better),228.6
51781,-2 Log Likelihood,439.0
51781,AIC (smaller is better),451.0
51781,AICC (smaller is better),458.0
51781,BIC (smaller is better),456.7
51817,-2 Log Likelihood,439.0
51817,AIC (smaller is better),451.0
51817,AICC (smaller is better),458.0
51817,BIC (smaller is better),456.7
52081,-2 Log Likelihood,417.3
52081,AIC (smaller is better),429.3
52081,AICC (smaller is better),450.3
52081,BIC (smaller is better),431.7
52095,-2 Log Likelihood,611.6
52095,AIC (smaller is better),623.6
52095,AICC (smaller is better),628.9
52095,BIC (smaller is better),630.5
52096,-2 Log Likelihood,240.9
52096,AIC (smaller is better),252.9
52096,AICC (smaller is better),273.9
52096,BIC (smaller is better),255.3
52111,-2 Log Likelihood,374.9
52111,AIC (smaller is better),386.9
52111,AICC (smaller is better),403.7
52111,BIC (smaller is better),389.8
52115,-2 Log Likelihood,373.6
52115,AIC (smaller is better),385.6
52115,AICC (smaller is better),402.4
52115,BIC (smaller is better),388.5
52137,-2 Log Likelihood,306.3
52137,AIC (smaller is better),318.3
52137,AICC (smaller is better),325.9
52137,BIC (smaller is better),323.6
52160,-2 Log Likelihood,450.9
52160,AIC (smaller is better),462.9
52160,AICC (smaller is better),474.9
52160,BIC (smaller is better),466.7
52162,-2 Log Likelihood,319.4
52162,AIC (smaller is better),331.4
52162,AICC (smaller is better),359.4
52162,BIC (smaller is better),333.2
52163,-2 Log Likelihood,429.5
52163,AIC (smaller is better),441.5
52163,AICC (smaller is better),458.3
52163,BIC (smaller is better),444.4
52165,-2 Log Likelihood,512.5
52165,AIC (smaller is better),524.5
52165,AICC (smaller is better),536.5
52165,BIC (smaller is better),528.4
52167,-2 Log Likelihood,370.9
52167,AIC (smaller is better),382.9
52167,AICC (smaller is better),410.9
52167,BIC (smaller is better),384.7
52168,-2 Log Likelihood,482.4
52168,AIC (smaller is better),494.4
52168,AICC (smaller is better),511.2
52168,BIC (smaller is better),497.3
52307,-2 Log Likelihood,417.3
52307,AIC (smaller is better),429.3
52307,AICC (smaller is better),450.3
52307,BIC (smaller is better),431.7
52321,-2 Log Likelihood,611.6
52321,AIC (smaller is better),623.6
52321,AICC (smaller is better),628.9
52321,BIC (smaller is better),630.5
52322,-2 Log Likelihood,240.9
52322,AIC (smaller is better),252.9
52322,AICC (smaller is better),273.9
52322,BIC (smaller is better),255.3
52338,-2 Log Likelihood,374.9
52338,AIC (smaller is better),386.9
52338,AICC (smaller is better),403.7
52338,BIC (smaller is better),389.8
52342,-2 Log Likelihood,373.6
52342,AIC (smaller is better),385.6
52342,AICC (smaller is better),402.4
52342,BIC (smaller is better),388.5
52364,-2 Log Likelihood,306.3
52364,AIC (smaller is better),318.3
52364,AICC (smaller is better),325.9
52364,BIC (smaller is better),323.6
52386,-2 Log Likelihood,450.9
52386,AIC (smaller is better),462.9
52386,AICC (smaller is better),474.9
52386,BIC (smaller is better),466.7
52388,-2 Log Likelihood,319.4
52388,AIC (smaller is better),331.4
52388,AICC (smaller is better),359.4
52388,BIC (smaller is better),333.2
52389,-2 Log Likelihood,429.5
52389,AIC (smaller is better),441.5
52389,AICC (smaller is better),458.3
52389,BIC (smaller is better),444.4
52391,-2 Log Likelihood,512.5
52391,AIC (smaller is better),524.5
52391,AICC (smaller is better),536.5
52391,BIC (smaller is better),528.4
52393,-2 Log Likelihood,370.9
52393,AIC (smaller is better),382.9
52393,AICC (smaller is better),410.9
52393,BIC (smaller is better),384.7
52394,-2 Log Likelihood,482.4
52394,AIC (smaller is better),494.4
52394,AICC (smaller is better),511.2
52394,BIC (smaller is better),497.3
52535,-2 Log Likelihood,722.0
52535,AIC (smaller is better),734.0
52535,AICC (smaller is better),741.6
52535,BIC (smaller is better),739.3
52542,-2 Log Likelihood,314.1
52542,AIC (smaller is better),326.1
52542,AICC (smaller is better),347.1
52542,BIC (smaller is better),328.5
52837,-2 Log Likelihood,753.2
52837,AIC (smaller is better),765.2
52837,AICC (smaller is better),773.6
52837,BIC (smaller is better),770.2
52932,-2 Log Likelihood,1942.9
52932,AIC (smaller is better),1954.9
52932,AICC (smaller is better),1961.9
52932,BIC (smaller is better),1960.6
52943,-2 Log Likelihood,325.6
52943,AIC (smaller is better),337.6
52943,AICC (smaller is better),351.6
52943,BIC (smaller is better),341.0
52955,-2 Log Likelihood,486.4
52955,AIC (smaller is better),498.4
52955,AICC (smaller is better),526.4
52955,BIC (smaller is better),500.2
53019,-2 Log Likelihood,4593.7
53019,AIC (smaller is better),4605.7
53019,AICC (smaller is better),4610.1
53019,BIC (smaller is better),4613.2
54070,-2 Log Likelihood,208.1
54070,AIC (smaller is better),220.1
54070,AICC (smaller is better),234.1
54070,BIC (smaller is better),223.5
54222,-2 Log Likelihood,345.5
54222,AIC (smaller is better),357.5
54222,AICC (smaller is better),385.5
54222,BIC (smaller is better),359.3
54383,-2 Log Likelihood,1705.3
54383,AIC (smaller is better),1717.3
54383,AICC (smaller is better),1738.3
54383,BIC (smaller is better),1719.7
54385,-2 Log Likelihood,7301.8
54385,AIC (smaller is better),7313.8
54385,AICC (smaller is better),7317.6
54385,BIC (smaller is better),7322.0
54388,-2 Log Likelihood,4573.5
54388,AIC (smaller is better),4585.5
54388,AICC (smaller is better),4589.9
54388,BIC (smaller is better),4593.1
54389,-2 Log Likelihood,7950.7
54389,AIC (smaller is better),7962.7
54389,AICC (smaller is better),7970.3
54389,BIC (smaller is better),7968.0
55366,-2 Log Likelihood,1230.9
55366,AIC (smaller is better),1242.9
55366,AICC (smaller is better),1270.9
55366,BIC (smaller is better),1244.7
55371,-2 Log Likelihood,567.8
55371,AIC (smaller is better),579.8
55371,AICC (smaller is better),607.8
55371,BIC (smaller is better),581.6
55387,-2 Log Likelihood,1203.0
55387,AIC (smaller is better),1215.0
55387,AICC (smaller is better),1243.0
55387,BIC (smaller is better),1216.8
55546,-2 Log Likelihood,709.8
55546,AIC (smaller is better),721.8
55546,AICC (smaller is better),738.6
55546,BIC (smaller is better),724.7
55548,-2 Log Likelihood,709.8
55548,AIC (smaller is better),721.8
55548,AICC (smaller is better),738.6
55548,BIC (smaller is better),724.7
55550,-2 Log Likelihood,539.3
55550,AIC (smaller is better),551.3
55550,AICC (smaller is better),568.1
55550,BIC (smaller is better),554.2
55569,-2 Log Likelihood,3759.4
55569,AIC (smaller is better),3771.4
55569,AICC (smaller is better),3776.3
55569,BIC (smaller is better),3778.5
55574,-2 Log Likelihood,1744.3
55574,AIC (smaller is better),1756.3
55574,AICC (smaller is better),1763.3
55574,BIC (smaller is better),1762.0
55576,-2 Log Likelihood,1744.3
55576,AIC (smaller is better),1756.3
55576,AICC (smaller is better),1763.3
55576,BIC (smaller is better),1762.0
55578,-2 Log Likelihood,1104.8
55578,AIC (smaller is better),1116.8
55578,AICC (smaller is better),1123.2
55578,BIC (smaller is better),1122.7
55586,-2 Log Likelihood,1139.9
55586,AIC (smaller is better),1151.9
55586,AICC (smaller is better),1165.9
55586,BIC (smaller is better),1155.3
55589,-2 Log Likelihood,540.5
55589,AIC (smaller is better),552.5
55589,AICC (smaller is better),566.5
55589,BIC (smaller is better),555.9
55760,-2 Log Likelihood,576.9
55760,AIC (smaller is better),588.9
55760,AICC (smaller is better),596.5
55760,BIC (smaller is better),594.2
55761,-2 Log Likelihood,1040.4
55761,AIC (smaller is better),1052.4
55761,AICC (smaller is better),1062.9
55761,BIC (smaller is better),1056.6
55767,-2 Log Likelihood,250.7
55767,AIC (smaller is better),262.7
55767,AICC (smaller is better),274.7
55767,BIC (smaller is better),266.5
55768,-2 Log Likelihood,432.4
55768,AIC (smaller is better),444.4
55768,AICC (smaller is better),472.4
55768,BIC (smaller is better),446.2
55791,-2 Log Likelihood,1482.6
55791,AIC (smaller is better),1494.6
55791,AICC (smaller is better),1499.2
55791,BIC (smaller is better),1501.9
55793,-2 Log Likelihood,810.3
55793,AIC (smaller is better),822.3
55793,AICC (smaller is better),827.6
55793,BIC (smaller is better),829.1
55795,-2 Log Likelihood,530.3
55795,AIC (smaller is better),542.3
55795,AICC (smaller is better),551.7
55795,BIC (smaller is better),547.0
55796,-2 Log Likelihood,1257.6
55796,AIC (smaller is better),1269.6
55796,AICC (smaller is better),1278.9
55796,BIC (smaller is better),1274.2
55807,-2 Log Likelihood,1680.6
55807,AIC (smaller is better),1692.6
55807,AICC (smaller is better),1696.5
55807,BIC (smaller is better),1700.8
55808,-2 Log Likelihood,1498.8
55808,AIC (smaller is better),1510.8
55808,AICC (smaller is better),1515.0
55808,BIC (smaller is better),1518.5
55810,-2 Log Likelihood,576.9
55810,AIC (smaller is better),588.9
55810,AICC (smaller is better),596.5
55810,BIC (smaller is better),594.2
55811,-2 Log Likelihood,1040.4
55811,AIC (smaller is better),1052.4
55811,AICC (smaller is better),1062.9
55811,BIC (smaller is better),1056.6
56546,-2 Log Likelihood,566.5
56546,AIC (smaller is better),578.5
56546,AICC (smaller is better),606.5
56546,BIC (smaller is better),580.3
56550,-2 Log Likelihood,791.7
56550,AIC (smaller is better),803.7
56550,AICC (smaller is better),815.7
56550,BIC (smaller is better),807.5
56852,-2 Log Likelihood,763.1
56852,AIC (smaller is better),775.1
56852,AICC (smaller is better),791.9
56852,BIC (smaller is better),778.0
56878,-2 Log Likelihood,452.8
56878,AIC (smaller is better),464.8
56878,AICC (smaller is better),481.6
56878,BIC (smaller is better),467.7
57020,-2 Log Likelihood,298.6
57020,AIC (smaller is better),310.6
57020,AICC (smaller is better),331.6
57020,BIC (smaller is better),313.0
57021,-2 Log Likelihood,140.5
57021,AIC (smaller is better),152.5
57021,AICC (smaller is better),173.5
57021,BIC (smaller is better),154.9
57022,-2 Log Likelihood,153.9
57022,AIC (smaller is better),165.9
57022,AICC (smaller is better),193.9
57022,BIC (smaller is better),167.8
57120,-2 Log Likelihood,7385.5
57120,AIC (smaller is better),7397.5
57120,AICC (smaller is better),7403.1
57120,BIC (smaller is better),7404.1
57121,-2 Log Likelihood,779.7
57121,AIC (smaller is better),791.7
57121,AICC (smaller is better),803.7
57121,BIC (smaller is better),795.5
57123,-2 Log Likelihood,6063.1
57123,AIC (smaller is better),6075.1
57123,AICC (smaller is better),6082.1
57123,BIC (smaller is better),6080.8
57413,-2 Log Likelihood,188.8
57413,AIC (smaller is better),200.8
57413,AICC (smaller is better),221.8
57413,BIC (smaller is better),203.2
57670,-2 Log Likelihood,2529.1
57670,AIC (smaller is better),2541.1
57670,AICC (smaller is better),2557.9
57670,BIC (smaller is better),2544.0
58010,-2 Log Likelihood,893.1
58010,AIC (smaller is better),905.1
58010,AICC (smaller is better),912.8
58010,BIC (smaller is better),910.5
58011,-2 Log Likelihood,379.1
58011,AIC (smaller is better),391.1
58011,AICC (smaller is better),405.1
58011,BIC (smaller is better),394.5
58284,-2 Log Likelihood,771.7
58284,AIC (smaller is better),783.7
58284,AICC (smaller is better),785.9
58284,BIC (smaller is better),794.4
58286,-2 Log Likelihood,1548.8
58286,AIC (smaller is better),1560.8
58286,AICC (smaller is better),1563.5
58286,BIC (smaller is better),1570.7
58370,-2 Log Likelihood,310.7
58370,AIC (smaller is better),322.7
58370,AICC (smaller is better),350.7
58370,BIC (smaller is better),324.6
58371,-2 Log Likelihood,200.5
58371,AIC (smaller is better),212.5
58371,AICC (smaller is better),240.5
58371,BIC (smaller is better),214.4
58635,-2 Log Likelihood,296.8
58635,AIC (smaller is better),308.8
58635,AICC (smaller is better),336.8
58635,BIC (smaller is better),310.6
59459,-2 Log Likelihood,1517.8
59459,AIC (smaller is better),1529.8
59459,AICC (smaller is better),1557.8
59459,BIC (smaller is better),1531.7
59901,-2 Log Likelihood,3102.8
59901,AIC (smaller is better),3114.8
59901,AICC (smaller is better),3117.7
59901,BIC (smaller is better),3124.3
59911,-2 Log Likelihood,1805.2
59911,AIC (smaller is better),1817.2
59911,AICC (smaller is better),1820.9
59911,BIC (smaller is better),1825.6
60190,-2 Log Likelihood,3589.2
60190,AIC (smaller is better),3601.2
60190,AICC (smaller is better),3615.2
60190,BIC (smaller is better),3604.6
60230,-2 Log Likelihood,986.1
60230,AIC (smaller is better),998.1
60230,AICC (smaller is better),1019.1
60230,BIC (smaller is better),1000.5
60251,-2 Log Likelihood,746.0
60251,AIC (smaller is better),758.0
60251,AICC (smaller is better),770.0
60251,BIC (smaller is better),761.8
