metaanalysisid,Descr,Value
218,BIC (smaller is better),262.4
219,-2 Log Likelihood,100.1
219,AIC (smaller is better),110.1
219,AICC (smaller is better),125.1
219,BIC (smaller is better),111.6
220,-2 Log Likelihood,131.5
220,AIC (smaller is better),141.5
220,AICC (smaller is better),156.5
220,BIC (smaller is better),143.0
221,-2 Log Likelihood,155.1
221,AIC (smaller is better),165.1
221,AICC (smaller is better),180.1
221,BIC (smaller is better),166.6
222,-2 Log Likelihood,225.0
222,AIC (smaller is better),235.0
222,AICC (smaller is better),250.0
222,BIC (smaller is better),236.5
223,-2 Log Likelihood,207.4
223,AIC (smaller is better),217.4
223,AICC (smaller is better),232.4
223,BIC (smaller is better),218.9
224,-2 Log Likelihood,124.4
224,AIC (smaller is better),134.4
224,AICC (smaller is better),149.4
224,BIC (smaller is better),135.9
225,-2 Log Likelihood,120.4
225,AIC (smaller is better),130.4
225,AICC (smaller is better),145.4
225,BIC (smaller is better),131.9
226,-2 Log Likelihood,129.7
226,AIC (smaller is better),139.7
226,AICC (smaller is better),154.7
226,BIC (smaller is better),141.2
227,-2 Log Likelihood,193.4
227,AIC (smaller is better),203.4
227,AICC (smaller is better),218.4
227,BIC (smaller is better),204.9
228,-2 Log Likelihood,118.9
228,AIC (smaller is better),128.9
228,AICC (smaller is better),143.9
228,BIC (smaller is better),130.4
229,-2 Log Likelihood,140.1
229,AIC (smaller is better),150.1
229,AICC (smaller is better),165.1
229,BIC (smaller is better),151.6
230,-2 Log Likelihood,115.5
230,AIC (smaller is better),125.5
230,AICC (smaller is better),140.5
230,BIC (smaller is better),127.0
231,-2 Log Likelihood,182.5
231,AIC (smaller is better),192.5
231,AICC (smaller is better),207.5
231,BIC (smaller is better),194.1
232,-2 Log Likelihood,153.9
232,AIC (smaller is better),163.9
232,AICC (smaller is better),178.9
232,BIC (smaller is better),165.4
233,-2 Log Likelihood,167.4
233,AIC (smaller is better),177.4
233,AICC (smaller is better),192.4
233,BIC (smaller is better),178.9
234,-2 Log Likelihood,172.5
234,AIC (smaller is better),182.5
234,AICC (smaller is better),197.5
234,BIC (smaller is better),184.0
235,-2 Log Likelihood,118.9
235,AIC (smaller is better),128.9
235,AICC (smaller is better),143.9
235,BIC (smaller is better),130.4
236,-2 Log Likelihood,129.7
236,AIC (smaller is better),139.7
236,AICC (smaller is better),154.7
236,BIC (smaller is better),141.2
237,-2 Log Likelihood,158.3
237,AIC (smaller is better),168.3
237,AICC (smaller is better),183.3
237,BIC (smaller is better),169.8
238,-2 Log Likelihood,268.2
238,AIC (smaller is better),278.2
238,AICC (smaller is better),293.2
238,BIC (smaller is better),279.7
239,-2 Log Likelihood,253.2
239,AIC (smaller is better),263.2
239,AICC (smaller is better),278.2
239,BIC (smaller is better),264.7
240,-2 Log Likelihood,96.3
240,AIC (smaller is better),106.3
240,AICC (smaller is better),121.3
240,BIC (smaller is better),107.9
241,-2 Log Likelihood,215.7
241,AIC (smaller is better),225.7
241,AICC (smaller is better),240.7
241,BIC (smaller is better),227.3
242,-2 Log Likelihood,182.4
242,AIC (smaller is better),192.4
242,AICC (smaller is better),207.4
242,BIC (smaller is better),193.9
243,-2 Log Likelihood,281.6
243,AIC (smaller is better),291.6
243,AICC (smaller is better),306.6
243,BIC (smaller is better),293.1
244,-2 Log Likelihood,249.2
244,AIC (smaller is better),259.2
244,AICC (smaller is better),274.2
244,BIC (smaller is better),260.7
245,-2 Log Likelihood,79.2
245,AIC (smaller is better),89.2
245,AICC (smaller is better),104.2
245,BIC (smaller is better),90.7
246,-2 Log Likelihood,232.8
246,AIC (smaller is better),242.8
246,AICC (smaller is better),257.8
246,BIC (smaller is better),244.3
247,-2 Log Likelihood,177.1
247,AIC (smaller is better),187.1
247,AICC (smaller is better),202.1
247,BIC (smaller is better),188.6
249,-2 Log Likelihood,170.7
249,AIC (smaller is better),180.7
249,AICC (smaller is better),195.7
249,BIC (smaller is better),182.2
250,-2 Log Likelihood,139.1
250,AIC (smaller is better),149.1
250,AICC (smaller is better),164.1
250,BIC (smaller is better),150.6
251,-2 Log Likelihood,298.7
251,AIC (smaller is better),308.7
251,AICC (smaller is better),323.7
251,BIC (smaller is better),310.3
252,-2 Log Likelihood,153.4
252,AIC (smaller is better),163.4
252,AICC (smaller is better),178.4
252,BIC (smaller is better),164.9
253,-2 Log Likelihood,232E75
253,AIC (smaller is better),232E75
253,AICC (smaller is better),232E75
253,BIC (smaller is better),232E75
254,-2 Log Likelihood,111.7
254,AIC (smaller is better),121.7
254,AICC (smaller is better),136.7
254,BIC (smaller is better),123.2
255,-2 Log Likelihood,236.3
255,AIC (smaller is better),246.3
255,AICC (smaller is better),261.3
255,BIC (smaller is better),247.8
256,-2 Log Likelihood,156.1
256,AIC (smaller is better),166.1
256,AICC (smaller is better),181.1
256,BIC (smaller is better),167.6
257,-2 Log Likelihood,192.8
257,AIC (smaller is better),202.8
257,AICC (smaller is better),217.8
257,BIC (smaller is better),204.3
258,-2 Log Likelihood,155.8
258,AIC (smaller is better),165.8
258,AICC (smaller is better),180.8
258,BIC (smaller is better),167.3
259,-2 Log Likelihood,146.5
259,AIC (smaller is better),156.5
259,AICC (smaller is better),171.5
259,BIC (smaller is better),158.1
260,-2 Log Likelihood,181.2
260,AIC (smaller is better),191.2
260,AICC (smaller is better),206.2
260,BIC (smaller is better),192.7
261,-2 Log Likelihood,195.9
261,AIC (smaller is better),205.9
261,AICC (smaller is better),220.9
261,BIC (smaller is better),207.4
262,-2 Log Likelihood,118.9
262,AIC (smaller is better),128.9
262,AICC (smaller is better),143.9
262,BIC (smaller is better),130.4
263,-2 Log Likelihood,226.0
263,AIC (smaller is better),236.0
263,AICC (smaller is better),251.0
263,BIC (smaller is better),237.5
264,-2 Log Likelihood,151.5
264,AIC (smaller is better),161.5
264,AICC (smaller is better),176.5
264,BIC (smaller is better),163.1
265,-2 Log Likelihood,183.2
265,AIC (smaller is better),193.2
265,AICC (smaller is better),208.2
265,BIC (smaller is better),194.7
266,-2 Log Likelihood,303.4
266,AIC (smaller is better),313.4
266,AICC (smaller is better),328.4
266,BIC (smaller is better),315.0
267,-2 Log Likelihood,132.6
267,AIC (smaller is better),142.6
267,AICC (smaller is better),157.6
267,BIC (smaller is better),144.1
268,-2 Log Likelihood,235.8
268,AIC (smaller is better),245.8
268,AICC (smaller is better),260.8
268,BIC (smaller is better),247.3
269,-2 Log Likelihood,220.6
269,AIC (smaller is better),230.6
269,AICC (smaller is better),245.6
269,BIC (smaller is better),232.1
270,-2 Log Likelihood,151.0
270,AIC (smaller is better),161.0
270,AICC (smaller is better),176.0
270,BIC (smaller is better),162.5
271,-2 Log Likelihood,167.5
271,AIC (smaller is better),177.5
271,AICC (smaller is better),192.5
271,BIC (smaller is better),179.1
272,-2 Log Likelihood,204.8
272,AIC (smaller is better),214.8
272,AICC (smaller is better),229.8
272,BIC (smaller is better),216.3
273,-2 Log Likelihood,191.7
273,AIC (smaller is better),201.7
273,AICC (smaller is better),216.7
273,BIC (smaller is better),203.2
274,-2 Log Likelihood,216.3
274,AIC (smaller is better),226.3
274,AICC (smaller is better),241.3
274,BIC (smaller is better),227.8
275,-2 Log Likelihood,180.8
275,AIC (smaller is better),190.8
275,AICC (smaller is better),205.8
275,BIC (smaller is better),192.3
276,-2 Log Likelihood,199.4
276,AIC (smaller is better),209.4
276,AICC (smaller is better),224.4
276,BIC (smaller is better),210.9
277,-2 Log Likelihood,186.0
277,AIC (smaller is better),196.0
277,AICC (smaller is better),211.0
277,BIC (smaller is better),197.5
278,-2 Log Likelihood,318.3
278,AIC (smaller is better),328.3
278,AICC (smaller is better),343.3
278,BIC (smaller is better),329.8
279,-2 Log Likelihood,317.3
279,AIC (smaller is better),327.3
279,AICC (smaller is better),342.3
279,BIC (smaller is better),328.8
280,-2 Log Likelihood,323.6
280,AIC (smaller is better),333.6
280,AICC (smaller is better),348.6
280,BIC (smaller is better),335.1
281,-2 Log Likelihood,188.2
281,AIC (smaller is better),198.2
281,AICC (smaller is better),213.2
281,BIC (smaller is better),199.7
282,-2 Log Likelihood,344.1
282,AIC (smaller is better),354.1
282,AICC (smaller is better),369.1
282,BIC (smaller is better),355.6
283,-2 Log Likelihood,205.2
283,AIC (smaller is better),215.2
283,AICC (smaller is better),230.2
283,BIC (smaller is better),216.7
284,-2 Log Likelihood,258.5
284,AIC (smaller is better),268.5
284,AICC (smaller is better),283.5
284,BIC (smaller is better),270.0
285,-2 Log Likelihood,121.0
285,AIC (smaller is better),131.0
285,AICC (smaller is better),146.0
285,BIC (smaller is better),132.5
286,-2 Log Likelihood,262.6
286,AIC (smaller is better),272.6
286,AICC (smaller is better),287.6
286,BIC (smaller is better),274.1
287,-2 Log Likelihood,238.3
287,AIC (smaller is better),248.3
287,AICC (smaller is better),263.3
287,BIC (smaller is better),249.8
288,-2 Log Likelihood,257.7
288,AIC (smaller is better),267.7
288,AICC (smaller is better),282.7
288,BIC (smaller is better),269.2
289,-2 Log Likelihood,140.4
289,AIC (smaller is better),150.4
289,AICC (smaller is better),165.4
289,BIC (smaller is better),151.9
290,-2 Log Likelihood,168.9
290,AIC (smaller is better),178.9
290,AICC (smaller is better),193.9
290,BIC (smaller is better),180.4
291,-2 Log Likelihood,180.1
291,AIC (smaller is better),190.1
291,AICC (smaller is better),205.1
291,BIC (smaller is better),191.6
292,-2 Log Likelihood,186.5
292,AIC (smaller is better),196.5
292,AICC (smaller is better),211.5
292,BIC (smaller is better),198.0
293,-2 Log Likelihood,231.4
293,AIC (smaller is better),241.4
293,AICC (smaller is better),256.4
293,BIC (smaller is better),242.9
294,-2 Log Likelihood,194.7
294,AIC (smaller is better),204.7
294,AICC (smaller is better),219.7
294,BIC (smaller is better),206.2
295,-2 Log Likelihood,121.0
295,AIC (smaller is better),131.0
295,AICC (smaller is better),146.0
295,BIC (smaller is better),132.5
296,-2 Log Likelihood,265.0
296,AIC (smaller is better),275.0
296,AICC (smaller is better),290.0
296,BIC (smaller is better),276.5
297,-2 Log Likelihood,257.3
297,AIC (smaller is better),267.3
297,AICC (smaller is better),282.3
297,BIC (smaller is better),268.8
298,-2 Log Likelihood,192.4
298,AIC (smaller is better),202.4
298,AICC (smaller is better),217.4
298,BIC (smaller is better),203.9
299,-2 Log Likelihood,161.9
299,AIC (smaller is better),171.9
299,AICC (smaller is better),186.9
299,BIC (smaller is better),173.4
300,-2 Log Likelihood,141.4
300,AIC (smaller is better),151.4
300,AICC (smaller is better),166.4
300,BIC (smaller is better),152.9
301,-2 Log Likelihood,272.4
301,AIC (smaller is better),282.4
301,AICC (smaller is better),297.4
301,BIC (smaller is better),283.9
302,-2 Log Likelihood,202.6
302,AIC (smaller is better),212.6
302,AICC (smaller is better),227.6
302,BIC (smaller is better),214.1
303,-2 Log Likelihood,188.9
303,AIC (smaller is better),198.9
303,AICC (smaller is better),213.9
303,BIC (smaller is better),200.4
304,-2 Log Likelihood,138.6
304,AIC (smaller is better),148.6
304,AICC (smaller is better),163.6
304,BIC (smaller is better),150.1
305,-2 Log Likelihood,125.7
305,AIC (smaller is better),135.7
305,AICC (smaller is better),150.7
305,BIC (smaller is better),137.2
306,-2 Log Likelihood,110.8
306,AIC (smaller is better),120.8
306,AICC (smaller is better),135.8
306,BIC (smaller is better),122.3
307,-2 Log Likelihood,227.3
307,AIC (smaller is better),237.3
307,AICC (smaller is better),252.3
307,BIC (smaller is better),238.8
308,-2 Log Likelihood,267.2
308,AIC (smaller is better),277.2
308,AICC (smaller is better),292.2
308,BIC (smaller is better),278.7
309,-2 Log Likelihood,110.4
309,AIC (smaller is better),120.4
309,AICC (smaller is better),135.4
309,BIC (smaller is better),121.9
310,-2 Log Likelihood,114.6
310,AIC (smaller is better),124.6
310,AICC (smaller is better),139.6
310,BIC (smaller is better),126.1
311,-2 Log Likelihood,260.0
311,AIC (smaller is better),270.0
311,AICC (smaller is better),285.0
311,BIC (smaller is better),271.5
312,-2 Log Likelihood,194.5
312,AIC (smaller is better),204.5
312,AICC (smaller is better),219.5
312,BIC (smaller is better),206.0
313,-2 Log Likelihood,225.8
313,AIC (smaller is better),235.8
313,AICC (smaller is better),250.8
313,BIC (smaller is better),237.4
314,-2 Log Likelihood,179.2
314,AIC (smaller is better),189.2
314,AICC (smaller is better),204.2
314,BIC (smaller is better),190.7
315,-2 Log Likelihood,143.0
315,AIC (smaller is better),153.0
315,AICC (smaller is better),168.0
315,BIC (smaller is better),154.5
316,-2 Log Likelihood,253.1
316,AIC (smaller is better),263.1
316,AICC (smaller is better),278.1
316,BIC (smaller is better),264.6
317,-2 Log Likelihood,106.8
317,AIC (smaller is better),116.8
317,AICC (smaller is better),131.8
317,BIC (smaller is better),118.3
318,-2 Log Likelihood,184.5
318,AIC (smaller is better),194.5
318,AICC (smaller is better),209.5
318,BIC (smaller is better),196.0
319,-2 Log Likelihood,182.7
319,AIC (smaller is better),192.7
319,AICC (smaller is better),207.7
319,BIC (smaller is better),194.2
320,-2 Log Likelihood,231.2
320,AIC (smaller is better),241.2
320,AICC (smaller is better),256.2
320,BIC (smaller is better),242.7
321,-2 Log Likelihood,208.8
321,AIC (smaller is better),218.8
321,AICC (smaller is better),233.8
321,BIC (smaller is better),220.3
322,-2 Log Likelihood,179.0
322,AIC (smaller is better),189.0
322,AICC (smaller is better),204.0
322,BIC (smaller is better),190.6
323,-2 Log Likelihood,83.2
323,AIC (smaller is better),93.2
323,AICC (smaller is better),108.2
323,BIC (smaller is better),94.7
324,-2 Log Likelihood,185.4
324,AIC (smaller is better),195.4
324,AICC (smaller is better),210.4
324,BIC (smaller is better),196.9
325,-2 Log Likelihood,175.0
325,AIC (smaller is better),185.0
325,AICC (smaller is better),200.0
325,BIC (smaller is better),186.5
326,-2 Log Likelihood,243.9
326,AIC (smaller is better),253.9
326,AICC (smaller is better),268.9
326,BIC (smaller is better),255.4
327,-2 Log Likelihood,335.7
327,AIC (smaller is better),345.7
327,AICC (smaller is better),360.7
327,BIC (smaller is better),347.2
328,-2 Log Likelihood,231.8
328,AIC (smaller is better),241.8
328,AICC (smaller is better),256.8
328,BIC (smaller is better),243.4
329,-2 Log Likelihood,172.4
329,AIC (smaller is better),182.4
329,AICC (smaller is better),197.4
329,BIC (smaller is better),183.9
330,-2 Log Likelihood,166.2
330,AIC (smaller is better),176.2
330,AICC (smaller is better),191.2
330,BIC (smaller is better),177.7
331,-2 Log Likelihood,271.9
331,AIC (smaller is better),281.9
331,AICC (smaller is better),296.9
331,BIC (smaller is better),283.4
332,-2 Log Likelihood,262.6
332,AIC (smaller is better),272.6
332,AICC (smaller is better),287.6
332,BIC (smaller is better),274.1
333,-2 Log Likelihood,164.4
333,AIC (smaller is better),174.4
333,AICC (smaller is better),189.4
333,BIC (smaller is better),175.9
334,-2 Log Likelihood,272.7
334,AIC (smaller is better),282.7
334,AICC (smaller is better),297.7
334,BIC (smaller is better),284.3
335,-2 Log Likelihood,141.9
335,AIC (smaller is better),151.9
335,AICC (smaller is better),166.9
335,BIC (smaller is better),153.4
336,-2 Log Likelihood,242.4
336,AIC (smaller is better),252.4
336,AICC (smaller is better),267.4
336,BIC (smaller is better),254.0
337,-2 Log Likelihood,195.3
337,AIC (smaller is better),205.3
337,AICC (smaller is better),220.3
337,BIC (smaller is better),206.8
338,-2 Log Likelihood,164.5
338,AIC (smaller is better),174.5
338,AICC (smaller is better),189.5
338,BIC (smaller is better),176.0
339,-2 Log Likelihood,163.4
339,AIC (smaller is better),173.4
339,AICC (smaller is better),188.4
339,BIC (smaller is better),174.9
340,-2 Log Likelihood,250.0
340,AIC (smaller is better),260.0
340,AICC (smaller is better),275.0
340,BIC (smaller is better),261.5
341,-2 Log Likelihood,121.0
341,AIC (smaller is better),131.0
341,AICC (smaller is better),146.0
341,BIC (smaller is better),132.5
342,-2 Log Likelihood,247.4
342,AIC (smaller is better),257.4
342,AICC (smaller is better),272.4
342,BIC (smaller is better),258.9
343,-2 Log Likelihood,249.9
343,AIC (smaller is better),259.9
343,AICC (smaller is better),274.9
343,BIC (smaller is better),261.4
344,-2 Log Likelihood,204.8
344,AIC (smaller is better),214.8
344,AICC (smaller is better),229.8
344,BIC (smaller is better),216.3
345,-2 Log Likelihood,190.8
345,AIC (smaller is better),200.8
345,AICC (smaller is better),215.8
345,BIC (smaller is better),202.3
346,-2 Log Likelihood,340.2
346,AIC (smaller is better),350.2
346,AICC (smaller is better),365.2
346,BIC (smaller is better),351.7
347,-2 Log Likelihood,204.3
347,AIC (smaller is better),214.3
347,AICC (smaller is better),229.3
347,BIC (smaller is better),215.8
348,-2 Log Likelihood,129.7
348,AIC (smaller is better),139.7
348,AICC (smaller is better),154.7
348,BIC (smaller is better),141.2
349,-2 Log Likelihood,282.9
349,AIC (smaller is better),292.9
349,AICC (smaller is better),307.9
349,BIC (smaller is better),294.4
350,-2 Log Likelihood,72.6
350,AIC (smaller is better),82.6
350,AICC (smaller is better),97.6
350,BIC (smaller is better),84.1
351,-2 Log Likelihood,129.5
351,AIC (smaller is better),139.5
351,AICC (smaller is better),154.5
351,BIC (smaller is better),141.0
352,-2 Log Likelihood,207.1
352,AIC (smaller is better),217.1
352,AICC (smaller is better),232.1
