metaanalysisid,Descr,Value
37921,-2 Log Likelihood,560.1
37921,AIC (smaller is better),570.1
37921,AICC (smaller is better),575.1
37921,BIC (smaller is better),574.5
37925,-2 Log Likelihood,646.2
37925,AIC (smaller is better),656.2
37925,AICC (smaller is better),668.2
37925,BIC (smaller is better),658.2
37946,-2 Log Likelihood,389.4
37946,AIC (smaller is better),399.4
37946,AICC (smaller is better),406.9
37946,BIC (smaller is better),402.6
38351,-2 Log Likelihood,361.2
38351,AIC (smaller is better),371.2
38351,AICC (smaller is better),386.2
38351,BIC (smaller is better),372.7
38376,-2 Log Likelihood,361.2
38376,AIC (smaller is better),371.2
38376,AICC (smaller is better),386.2
38376,BIC (smaller is better),372.7
38766,-2 Log Likelihood,537.8
38766,AIC (smaller is better),547.8
38766,AICC (smaller is better),552.4
38766,BIC (smaller is better),552.6
38767,-2 Log Likelihood,697.3
38767,AIC (smaller is better),707.3
38767,AICC (smaller is better),712.3
38767,BIC (smaller is better),711.7
38772,-2 Log Likelihood,432.2
38772,AIC (smaller is better),442.2
38772,AICC (smaller is better),450.8
38772,BIC (smaller is better),445.0
38803,-2 Log Likelihood,306.3
38803,AIC (smaller is better),316.3
38803,AICC (smaller is better),324.9
38803,BIC (smaller is better),319.2
38809,-2 Log Likelihood,235.3
38809,AIC (smaller is better),245.3
38809,AICC (smaller is better),257.3
38809,BIC (smaller is better),247.3
39136,-2 Log Likelihood,3579.3
39136,AIC (smaller is better),3589.3
39136,AICC (smaller is better),3595.3
39136,BIC (smaller is better),3593.1
39165,-2 Log Likelihood,3535.3
39165,AIC (smaller is better),3545.3
39165,AICC (smaller is better),3552.8
39165,BIC (smaller is better),3548.5
39167,-2 Log Likelihood,3366.5
39167,AIC (smaller is better),3376.5
39167,AICC (smaller is better),3384.0
39167,BIC (smaller is better),3379.7
39171,-2 Log Likelihood,3498.9
39171,AIC (smaller is better),3508.9
39171,AICC (smaller is better),3520.9
39171,BIC (smaller is better),3510.9
39173,-2 Log Likelihood,3165.8
39173,AIC (smaller is better),3175.8
39173,AICC (smaller is better),3185.8
39173,BIC (smaller is better),3178.2
39453,-2 Log Likelihood,312.0
39453,AIC (smaller is better),322.0
39453,AICC (smaller is better),337.0
39453,BIC (smaller is better),323.5
39558,-2 Log Likelihood,1863.9
39558,AIC (smaller is better),1873.9
39558,AICC (smaller is better),1876.3
39558,BIC (smaller is better),1881.1
39559,-2 Log Likelihood,1863.9
39559,AIC (smaller is better),1873.9
39559,AICC (smaller is better),1876.3
39559,BIC (smaller is better),1881.1
39560,-2 Log Likelihood,2071.5
39560,AIC (smaller is better),2081.5
39560,AICC (smaller is better),2083.9
39560,BIC (smaller is better),2088.6
39561,-2 Log Likelihood,2121.2
39561,AIC (smaller is better),2131.2
39561,AICC (smaller is better),2133.6
39561,BIC (smaller is better),2138.3
39562,-2 Log Likelihood,2181.6
39562,AIC (smaller is better),2191.6
39562,AICC (smaller is better),2194.0
39562,BIC (smaller is better),2198.8
39563,-2 Log Likelihood,2290.1
39563,AIC (smaller is better),2300.1
39563,AICC (smaller is better),2302.5
39563,BIC (smaller is better),2307.2
39576,-2 Log Likelihood,989.6
39576,AIC (smaller is better),999.6
39576,AICC (smaller is better),1003.6
39576,BIC (smaller is better),1004.8
39579,-2 Log Likelihood,621.7
39579,AIC (smaller is better),631.7
39579,AICC (smaller is better),638.3
39579,BIC (smaller is better),635.2
39584,-2 Log Likelihood,198.1
39584,AIC (smaller is better),208.1
39584,AICC (smaller is better),220.1
39584,BIC (smaller is better),210.1
39590,-2 Log Likelihood,768.0
39590,AIC (smaller is better),778.0
39590,AICC (smaller is better),790.0
39590,BIC (smaller is better),780.0
39598,-2 Log Likelihood,679.3
39598,AIC (smaller is better),689.3
39598,AICC (smaller is better),697.9
39598,BIC (smaller is better),692.2
39602,-2 Log Likelihood,6043.9
39602,AIC (smaller is better),6053.9
39602,AICC (smaller is better),6056.2
39602,BIC (smaller is better),6061.2
39603,-2 Log Likelihood,5992.8
39603,AIC (smaller is better),6002.8
39603,AICC (smaller is better),6005.1
39603,BIC (smaller is better),6010.1
39604,-2 Log Likelihood,6016.2
39604,AIC (smaller is better),6026.2
39604,AICC (smaller is better),6028.5
39604,BIC (smaller is better),6033.5
39605,-2 Log Likelihood,6029.1
39605,AIC (smaller is better),6039.1
39605,AICC (smaller is better),6041.4
39605,BIC (smaller is better),6046.5
39616,-2 Log Likelihood,4547.4
39616,AIC (smaller is better),4557.4
39616,AICC (smaller is better),4562.4
39616,BIC (smaller is better),4561.9
39743,-2 Log Likelihood,753.9
39743,AIC (smaller is better),763.9
39743,AICC (smaller is better),767.2
39743,BIC (smaller is better),769.8
39746,-2 Log Likelihood,627.2
39746,AIC (smaller is better),637.2
39746,AICC (smaller is better),640.7
39746,BIC (smaller is better),642.9
40487,-2 Log Likelihood,309.5
40487,AIC (smaller is better),319.5
40487,AICC (smaller is better),331.5
40487,BIC (smaller is better),321.5
40672,-2 Log Likelihood,1701.4
40672,AIC (smaller is better),1711.4
40672,AICC (smaller is better),1720.0
40672,BIC (smaller is better),1714.2
40673,-2 Log Likelihood,1262.2
40673,AIC (smaller is better),1272.2
40673,AICC (smaller is better),1284.2
40673,BIC (smaller is better),1274.2
40674,-2 Log Likelihood,2082.2
40674,AIC (smaller is better),2092.2
40674,AICC (smaller is better),2104.2
40674,BIC (smaller is better),2094.2
40675,-2 Log Likelihood,2211.8
40675,AIC (smaller is better),2221.8
40675,AICC (smaller is better),2230.3
40675,BIC (smaller is better),2224.6
40693,-2 Log Likelihood,769.4
40693,AIC (smaller is better),779.4
40693,AICC (smaller is better),782.4
40693,BIC (smaller is better),785.7
40705,-2 Log Likelihood,895.2
40705,AIC (smaller is better),905.2
40705,AICC (smaller is better),908.9
40705,BIC (smaller is better),910.6
40716,-2 Log Likelihood,992.5
40716,AIC (smaller is better),1002.5
40716,AICC (smaller is better),1005.2
40716,BIC (smaller is better),1009.1
40727,-2 Log Likelihood,935.4
40727,AIC (smaller is better),945.4
40727,AICC (smaller is better),948.4
40727,BIC (smaller is better),951.7
40730,-2 Log Likelihood,714.8
40730,AIC (smaller is better),724.8
40730,AICC (smaller is better),727.7
40730,BIC (smaller is better),731.3
40865,-2 Log Likelihood,5803.7
40865,AIC (smaller is better),5813.7
40865,AICC (smaller is better),5821.2
40865,BIC (smaller is better),5816.9
40911,-2 Log Likelihood,402.3
40911,AIC (smaller is better),412.3
40911,AICC (smaller is better),427.3
40911,BIC (smaller is better),413.8
40996,-2 Log Likelihood,3455.2
40996,AIC (smaller is better),3465.2
40996,AICC (smaller is better),3470.6
40996,BIC (smaller is better),3469.4
41001,-2 Log Likelihood,3455.2
41001,AIC (smaller is better),3465.2
41001,AICC (smaller is better),3470.6
41001,BIC (smaller is better),3469.4
41005,-2 Log Likelihood,1625.5
41005,AIC (smaller is better),1635.5
41005,AICC (smaller is better),1650.5
41005,BIC (smaller is better),1637.0
41024,-2 Log Likelihood,2087.4
41024,AIC (smaller is better),2097.4
41024,AICC (smaller is better),2107.4
41024,BIC (smaller is better),2099.8
41029,-2 Log Likelihood,922.3
41029,AIC (smaller is better),932.3
41029,AICC (smaller is better),947.3
41029,BIC (smaller is better),933.8
41237,-2 Log Likelihood,842.9
41237,AIC (smaller is better),852.9
41237,AICC (smaller is better),858.4
41237,BIC (smaller is better),857.1
41250,-2 Log Likelihood,842.9
41250,AIC (smaller is better),852.9
41250,AICC (smaller is better),858.4
41250,BIC (smaller is better),857.1
41360,-2 Log Likelihood,592.9
41360,AIC (smaller is better),602.9
41360,AICC (smaller is better),605.6
41360,BIC (smaller is better),609.6
41366,-2 Log Likelihood,914.3
41366,AIC (smaller is better),924.3
41366,AICC (smaller is better),926.8
41366,BIC (smaller is better),931.3
41546,-2 Log Likelihood,540.3
41546,AIC (smaller is better),550.3
41546,AICC (smaller is better),555.7
41546,BIC (smaller is better),554.4
41549,-2 Log Likelihood,143.6
41549,AIC (smaller is better),153.6
41549,AICC (smaller is better),168.6
41549,BIC (smaller is better),155.1
41550,-2 Log Likelihood,177.8
41550,AIC (smaller is better),187.8
41550,AICC (smaller is better),202.8
41550,BIC (smaller is better),189.3
41552,-2 Log Likelihood,484.9
41552,AIC (smaller is better),494.9
41552,AICC (smaller is better),503.5
41552,BIC (smaller is better),497.7
41740,-2 Log Likelihood,846.9
41740,AIC (smaller is better),856.9
41740,AICC (smaller is better),863.6
41740,BIC (smaller is better),860.5
41813,-2 Log Likelihood,399.0
41813,AIC (smaller is better),409.0
41813,AICC (smaller is better),421.0
41813,BIC (smaller is better),411.0
43342,-2 Log Likelihood,774.7
43342,AIC (smaller is better),784.7
43342,AICC (smaller is better),794.7
43342,BIC (smaller is better),787.1
44033,-2 Log Likelihood,2962.9
44033,AIC (smaller is better),2972.9
44033,AICC (smaller is better),2981.5
44033,BIC (smaller is better),2975.7
44051,-2 Log Likelihood,1018.4
44051,AIC (smaller is better),1028.4
44051,AICC (smaller is better),1043.4
44051,BIC (smaller is better),1029.9
44271,-2 Log Likelihood,319.0
44271,AIC (smaller is better),329.0
44271,AICC (smaller is better),335.0
44271,BIC (smaller is better),332.9
44274,-2 Log Likelihood,574.2
44274,AIC (smaller is better),584.2
44274,AICC (smaller is better),590.8
44274,BIC (smaller is better),587.7
44279,-2 Log Likelihood,1158.3
44279,AIC (smaller is better),1168.3
44279,AICC (smaller is better),1180.3
44279,BIC (smaller is better),1170.3
44386,-2 Log Likelihood,1044.2
44386,AIC (smaller is better),1054.2
44386,AICC (smaller is better),1069.2
44386,BIC (smaller is better),1055.7
44397,-2 Log Likelihood,1067.0
44397,AIC (smaller is better),1077.0
44397,AICC (smaller is better),1087.0
44397,BIC (smaller is better),1079.5
44400,-2 Log Likelihood,877.4
44400,AIC (smaller is better),887.4
44400,AICC (smaller is better),902.4
44400,BIC (smaller is better),888.9
44474,-2 Log Likelihood,223.9
44474,AIC (smaller is better),233.9
44474,AICC (smaller is better),245.9
44474,BIC (smaller is better),235.8
44487,-2 Log Likelihood,223.9
44487,AIC (smaller is better),233.9
44487,AICC (smaller is better),245.9
44487,BIC (smaller is better),235.8
45471,-2 Log Likelihood,555.5
45471,AIC (smaller is better),565.5
45471,AICC (smaller is better),570.9
45471,BIC (smaller is better),569.6
45473,-2 Log Likelihood,453.9
45473,AIC (smaller is better),463.9
45473,AICC (smaller is better),478.9
45473,BIC (smaller is better),465.4
45494,-2 Log Likelihood,2364.9
45494,AIC (smaller is better),2374.9
45494,AICC (smaller is better),2377.4
45494,BIC (smaller is better),2381.9
45502,-2 Log Likelihood,2364.9
45502,AIC (smaller is better),2374.9
45502,AICC (smaller is better),2377.4
45502,BIC (smaller is better),2381.9
45507,-2 Log Likelihood,1372.7
45507,AIC (smaller is better),1382.7
45507,AICC (smaller is better),1386.3
45507,BIC (smaller is better),1388.4
45514,-2 Log Likelihood,2364.9
45514,AIC (smaller is better),2374.9
45514,AICC (smaller is better),2377.4
45514,BIC (smaller is better),2381.9
45645,-2 Log Likelihood,451.2
45645,AIC (smaller is better),461.2
45645,AICC (smaller is better),471.2
45645,BIC (smaller is better),463.6
45652,-2 Log Likelihood,671.4
45652,AIC (smaller is better),681.4
45652,AICC (smaller is better),688.9
45652,BIC (smaller is better),684.6
45655,-2 Log Likelihood,889.0
45655,AIC (smaller is better),899.0
45655,AICC (smaller is better),914.0
45655,BIC (smaller is better),900.6
45661,-2 Log Likelihood,451.2
45661,AIC (smaller is better),461.2
45661,AICC (smaller is better),471.2
45661,BIC (smaller is better),463.6
45668,-2 Log Likelihood,671.4
45668,AIC (smaller is better),681.4
45668,AICC (smaller is better),688.9
45668,BIC (smaller is better),684.6
45671,-2 Log Likelihood,889.0
45671,AIC (smaller is better),899.0
45671,AICC (smaller is better),914.0
45671,BIC (smaller is better),900.6
45693,-2 Log Likelihood,236.5
45693,AIC (smaller is better),246.5
45693,AICC (smaller is better),255.0
45693,BIC (smaller is better),249.3
45702,-2 Log Likelihood,369.5
45702,AIC (smaller is better),379.5
45702,AICC (smaller is better),386.2
45702,BIC (smaller is better),383.1
45717,-2 Log Likelihood,359.1
45717,AIC (smaller is better),369.1
45717,AICC (smaller is better),377.7
45717,BIC (smaller is better),371.9
45818,-2 Log Likelihood,144.5
45818,AIC (smaller is better),154.5
45818,AICC (smaller is better),166.5
45818,BIC (smaller is better),156.5
46050,-2 Log Likelihood,520.9
46050,AIC (smaller is better),530.9
46050,AICC (smaller is better),545.9
46050,BIC (smaller is better),532.4
46717,-2 Log Likelihood,744.3
46717,AIC (smaller is better),754.3
46717,AICC (smaller is better),764.3
46717,BIC (smaller is better),756.7
46994,-2 Log Likelihood,544.2
46994,AIC (smaller is better),554.2
46994,AICC (smaller is better),559.2
46994,BIC (smaller is better),558.6
47029,-2 Log Likelihood,988.9
47029,AIC (smaller is better),998.9
47029,AICC (smaller is better),1000.9
47029,BIC (smaller is better),1006.8
47040,-2 Log Likelihood,424.2
47040,AIC (smaller is better),434.2
47040,AICC (smaller is better),449.2
47040,BIC (smaller is better),435.7
47041,-2 Log Likelihood,319.5
47041,AIC (smaller is better),329.5
47041,AICC (smaller is better),341.5
47041,BIC (smaller is better),331.5
47054,-2 Log Likelihood,905.7
47054,AIC (smaller is better),915.7
47054,AICC (smaller is better),919.3
47054,BIC (smaller is better),921.4
47063,-2 Log Likelihood,625.0
47063,AIC (smaller is better),635.0
47063,AICC (smaller is better),647.0
47063,BIC (smaller is better),637.0
47068,-2 Log Likelihood,979.2
47068,AIC (smaller is better),989.2
47068,AICC (smaller is better),992.0
47068,BIC (smaller is better),995.7
47085,-2 Log Likelihood,2295.0
47085,AIC (smaller is better),2305.0
47085,AICC (smaller is better),2307.9
47085,BIC (smaller is better),2311.5
47087,-2 Log Likelihood,1388.4
47087,AIC (smaller is better),1398.4
47087,AICC (smaller is better),1402.7
47087,BIC (smaller is better),1403.4
47089,-2 Log Likelihood,968.5
47089,AIC (smaller is better),978.5
47089,AICC (smaller is better),982.2
47089,BIC (smaller is better),983.9
47340,-2 Log Likelihood,783.6
47340,AIC (smaller is better),793.6
47340,AICC (smaller is better),805.6
47340,BIC (smaller is better),795.6
47648,-2 Log Likelihood,383.5
47648,AIC (smaller is better),393.5
47648,AICC (smaller is better),398.5
47648,BIC (smaller is better),398.0
47667,-2 Log Likelihood,318.7
47667,AIC (smaller is better),328.7
47667,AICC (smaller is better),336.2
47667,BIC (smaller is better),331.9
47671,-2 Log Likelihood,410.7
47671,AIC (smaller is better),420.7
47671,AICC (smaller is better),425.3
47671,BIC (smaller is better),425.4
47773,-2 Log Likelihood,1714.4
47773,AIC (smaller is better),1724.4
47773,AICC (smaller is better),1736.4
47773,BIC (smaller is better),1726.4
47790,-2 Log Likelihood,898.3
47790,AIC (smaller is better),908.3
47790,AICC (smaller is better),915.0
47790,BIC (smaller is better),911.8
47803,-2 Log Likelihood,2150.8
47803,AIC (smaller is better),2160.8
47803,AICC (smaller is better),2162.4
47803,BIC (smaller is better),2169.9
47810,-2 Log Likelihood,429.3
47810,AIC (smaller is better),439.3
47810,AICC (smaller is better),451.3
47810,BIC (smaller is better),441.3
47844,-2 Log Likelihood,281.4
47844,AIC (smaller is better),291.4
47844,AICC (smaller is better),303.4
47844,BIC (smaller is better),293.4
48096,-2 Log Likelihood,210.5
48096,AIC (smaller is better),220.5
48096,AICC (smaller is better),229.1
48096,BIC (smaller is better),223.4
48130,-2 Log Likelihood,197.0
48130,AIC (smaller is better),207.0
48130,AICC (smaller is better),222.0
48130,BIC (smaller is better),208.5
48132,-2 Log Likelihood,240.1
48132,AIC (smaller is better),250.1
48132,AICC (smaller is better),265.1
48132,BIC (smaller is better),251.6
48153,-2 Log Likelihood,1395.6
48153,AIC (smaller is better),1405.6
48153,AICC (smaller is better),1411.1
48153,BIC (smaller is better),1409.8
48156,-2 Log Likelihood,592.1
48156,AIC (smaller is better),602.1
48156,AICC (smaller is better),608.8
48156,BIC (smaller is better),605.7
48162,-2 Log Likelihood,533.2
48162,AIC (smaller is better),543.2
48162,AICC (smaller is better),553.2
48162,BIC (smaller is better),545.6
48177,-2 Log Likelihood,284.1
48177,AIC (smaller is better),294.1
48177,AICC (smaller is better),302.6
48177,BIC (smaller is better),296.9
48251,-2 Log Likelihood,550.7
48251,AIC (smaller is better),560.7
48251,AICC (smaller is better),572.7
48251,BIC (smaller is better),562.7
48346,-2 Log Likelihood,1182.8
48346,AIC (smaller is better),1192.8
48346,AICC (smaller is better),1207.8
48346,BIC (smaller is better),1194.3
48598,-2 Log Likelihood,4086.3
48598,AIC (smaller is better),4096.3
48598,AICC (smaller is better),4111.3
48598,BIC (smaller is better),4097.8
49265,-2 Log Likelihood,1186.8
49265,AIC (smaller is better),1196.8
49265,AICC (smaller is better),1202.8
49265,BIC (smaller is better),1200.6
49266,-2 Log Likelihood,1590.9
49266,AIC (smaller is better),1600.9
49266,AICC (smaller is better),1607.6
49266,BIC (smaller is better),1604.4
49270,-2 Log Likelihood,1021.5
49270,AIC (smaller is better),1031.5
49270,AICC (smaller is better),1037.5
49270,BIC (smaller is better),1035.4
49273,-2 Log Likelihood,1608.2
49273,AIC (smaller is better),1618.2
49273,AICC (smaller is better),1623.7
49273,BIC (smaller is better),1622.4
49318,-2 Log Likelihood,1527.8
49318,AIC (smaller is better),1537.8
49318,AICC (smaller is better),1544.4
49318,BIC (smaller is better),1541.3
49421,-2 Log Likelihood,451.5
49421,AIC (smaller is better),461.5
49421,AICC (smaller is better),476.5
49421,BIC (smaller is better),463.0
49771,-2 Log Likelihood,1894.0
49771,AIC (smaller is better),1904.0
49771,AICC (smaller is better),1919.0
49771,BIC (smaller is better),1905.5
49809,-2 Log Likelihood,534.2
49809,AIC (smaller is better),544.2
49809,AICC (smaller is better),548.2
49809,BIC (smaller is better),549.4
49812,-2 Log Likelihood,273.3
49812,AIC (smaller is better),283.3
49812,AICC (smaller is better),298.3
49812,BIC (smaller is better),284.8
49813,-2 Log Likelihood,280.5
49813,AIC (smaller is better),290.5
49813,AICC (smaller is better),305.5
49813,BIC (smaller is better),292.0
49824,-2 Log Likelihood,158.8
49824,AIC (smaller is better),168.8
49824,AICC (smaller is better),180.8
49824,BIC (smaller is better),170.8
49831,-2 Log Likelihood,232E75
49831,AIC (smaller is better),232E75
49831,AICC (smaller is better),232E75
49831,BIC (smaller is better),232E75
49849,-2 Log Likelihood,304.9
49849,AIC (smaller is better),314.9
49849,AICC (smaller is better),321.6
49849,BIC (smaller is better),318.5
49860,-2 Log Likelihood,215.6
49860,AIC (smaller is better),225.6
49860,AICC (smaller is better),234.2
49860,BIC (smaller is better),228.5
49862,-2 Log Likelihood,485.8
49862,AIC (smaller is better),495.8
49862,AICC (smaller is better),501.2
49862,BIC (smaller is better),499.9
50002,-2 Log Likelihood,2783.3
50002,AIC (smaller is better),2793.3
50002,AICC (smaller is better),2797.1
50002,BIC (smaller is better),2798.8
50003,-2 Log Likelihood,791.9
50003,AIC (smaller is better),801.9
50003,AICC (smaller is better),808.6
50003,BIC (smaller is better),805.4
50005,-2 Log Likelihood,1041.0
50005,AIC (smaller is better),1051.0
50005,AICC (smaller is better),1055.6
50005,BIC (smaller is better),1055.7
50098,-2 Log Likelihood,884.0
50098,AIC (smaller is better),894.0
50098,AICC (smaller is better),906.0
50098,BIC (smaller is better),896.0
50103,-2 Log Likelihood,770.8
50103,AIC (smaller is better),780.8
50103,AICC (smaller is better),795.8
50103,BIC (smaller is better),782.3
50109,-2 Log Likelihood,914.2
50109,AIC (smaller is better),924.2
50109,AICC (smaller is better),934.2
50109,BIC (smaller is better),926.6
50393,-2 Log Likelihood,415.5
50393,AIC (smaller is better),425.5
50393,AICC (smaller is better),435.5
50393,BIC (smaller is better),427.9
50451,-2 Log Likelihood,494.3
50451,AIC (smaller is better),504.3
50451,AICC (smaller is better),509.3
50451,BIC (smaller is better),508.7
50453,-2 Log Likelihood,379.4
50453,AIC (smaller is better),389.4
50453,AICC (smaller is better),395.4
50453,BIC (smaller is better),393.2
50857,-2 Log Likelihood,663.9
50857,AIC (smaller is better),673.9
50857,AICC (smaller is better),683.9
50857,BIC (smaller is better),676.3
50897,-2 Log Likelihood,485.8
50897,AIC (smaller is better),495.8
50897,AICC (smaller is better),507.8
50897,BIC (smaller is better),497.8
51138,-2 Log Likelihood,727.1
51138,AIC (smaller is better),737.1
51138,AICC (smaller is better),749.1
51138,BIC (smaller is better),739.1
51251,-2 Log Likelihood,1059.7
51251,AIC (smaller is better),1069.7
51251,AICC (smaller is better),1071.9
51251,BIC (smaller is better),1077.3
51352,-2 Log Likelihood,328.6
51352,AIC (smaller is better),338.6
51352,AICC (smaller is better),353.6
51352,BIC (smaller is better),340.1
51354,-2 Log Likelihood,214.7
51354,AIC (smaller is better),224.7
51354,AICC (smaller is better),239.7
51354,BIC (smaller is better),226.3
51781,-2 Log Likelihood,439.3
51781,AIC (smaller is better),449.3
51781,AICC (smaller is better),453.9
51781,BIC (smaller is better),454.0
51817,-2 Log Likelihood,439.3
51817,AIC (smaller is better),449.3
51817,AICC (smaller is better),453.9
51817,BIC (smaller is better),454.0
52013,-2 Log Likelihood,1313.9
52013,AIC (smaller is better),1323.9
52013,AICC (smaller is better),1326.7
52013,BIC (smaller is better),1330.6
52081,-2 Log Likelihood,417.3
52081,AIC (smaller is better),427.3
52081,AICC (smaller is better),439.3
52081,BIC (smaller is better),429.3
52095,-2 Log Likelihood,610.0
52095,AIC (smaller is better),620.0
52095,AICC (smaller is better),623.5
52095,BIC (smaller is better),625.7
52096,-2 Log Likelihood,241.3
52096,AIC (smaller is better),251.3
52096,AICC (smaller is better),263.3
52096,BIC (smaller is better),253.2
52111,-2 Log Likelihood,374.8
52111,AIC (smaller is better),384.8
52111,AICC (smaller is better),394.8
52111,BIC (smaller is better),387.2
52115,-2 Log Likelihood,373.6
52115,AIC (smaller is better),383.6
52115,AICC (smaller is better),393.6
52115,BIC (smaller is better),386.0
52137,-2 Log Likelihood,306.3
52137,AIC (smaller is better),316.3
52137,AICC (smaller is better),321.3
52137,BIC (smaller is better),320.7
52160,-2 Log Likelihood,449.0
52160,AIC (smaller is better),459.0
52160,AICC (smaller is better),466.5
52160,BIC (smaller is better),462.2
52162,-2 Log Likelihood,319.4
52162,AIC (smaller is better),329.4
52162,AICC (smaller is better),344.4
52162,BIC (smaller is better),330.9
52163,-2 Log Likelihood,428.6
52163,AIC (smaller is better),438.6
52163,AICC (smaller is better),448.6
52163,BIC (smaller is better),441.0
52165,-2 Log Likelihood,512.5
52165,AIC (smaller is better),522.5
52165,AICC (smaller is better),530.0
52165,BIC (smaller is better),525.7
52167,-2 Log Likelihood,370.9
52167,AIC (smaller is better),380.9
52167,AICC (smaller is better),395.9
52167,BIC (smaller is better),382.4
52168,-2 Log Likelihood,482.4
52168,AIC (smaller is better),492.4
52168,AICC (smaller is better),502.4
52168,BIC (smaller is better),494.8
52239,-2 Log Likelihood,1313.9
52239,AIC (smaller is better),1323.9
52239,AICC (smaller is better),1326.7
52239,BIC (smaller is better),1330.6
52307,-2 Log Likelihood,417.3
52307,AIC (smaller is better),427.3
52307,AICC (smaller is better),439.3
52307,BIC (smaller is better),429.3
52321,-2 Log Likelihood,610.0
52321,AIC (smaller is better),620.0
52321,AICC (smaller is better),623.5
52321,BIC (smaller is better),625.7
52322,-2 Log Likelihood,241.3
52322,AIC (smaller is better),251.3
52322,AICC (smaller is better),263.3
52322,BIC (smaller is better),253.2
52338,-2 Log Likelihood,374.8
52338,AIC (smaller is better),384.8
52338,AICC (smaller is better),394.8
52338,BIC (smaller is better),387.2
52342,-2 Log Likelihood,373.6
52342,AIC (smaller is better),383.6
52342,AICC (smaller is better),393.6
52342,BIC (smaller is better),386.0
52364,-2 Log Likelihood,306.3
52364,AIC (smaller is better),316.3
52364,AICC (smaller is better),321.3
52364,BIC (smaller is better),320.7
52386,-2 Log Likelihood,449.0
52386,AIC (smaller is better),459.0
52386,AICC (smaller is better),466.5
52386,BIC (smaller is better),462.2
52388,-2 Log Likelihood,319.4
52388,AIC (smaller is better),329.4
52388,AICC (smaller is better),344.4
52388,BIC (smaller is better),330.9
52389,-2 Log Likelihood,428.6
52389,AIC (smaller is better),438.6
52389,AICC (smaller is better),448.6
52389,BIC (smaller is better),441.0
52391,-2 Log Likelihood,512.5
52391,AIC (smaller is better),522.5
52391,AICC (smaller is better),530.0
52391,BIC (smaller is better),525.7
52393,-2 Log Likelihood,370.9
52393,AIC (smaller is better),380.9
52393,AICC (smaller is better),395.9
52393,BIC (smaller is better),382.4
52394,-2 Log Likelihood,482.4
52394,AIC (smaller is better),492.4
52394,AICC (smaller is better),502.4
52394,BIC (smaller is better),494.8
52535,-2 Log Likelihood,722.0
52535,AIC (smaller is better),732.0
52535,AICC (smaller is better),737.0
52535,BIC (smaller is better),736.5
52542,-2 Log Likelihood,314.1
52542,AIC (smaller is better),324.1
52542,AICC (smaller is better),336.1
52542,BIC (smaller is better),326.0
52837,-2 Log Likelihood,753.2
52837,AIC (smaller is better),763.2
52837,AICC (smaller is better),768.7
52837,BIC (smaller is better),767.4
52932,-2 Log Likelihood,1958.8
52932,AIC (smaller is better),1968.8
52932,AICC (smaller is better),1973.5
52932,BIC (smaller is better),1973.6
52943,-2 Log Likelihood,326.7
52943,AIC (smaller is better),336.7
52943,AICC (smaller is better),345.3
52943,BIC (smaller is better),339.5
52955,-2 Log Likelihood,486.4
52955,AIC (smaller is better),496.4
52955,AICC (smaller is better),511.4
52955,BIC (smaller is better),497.9
53019,-2 Log Likelihood,4593.6
53019,AIC (smaller is better),4603.6
53019,AICC (smaller is better),4606.6
53019,BIC (smaller is better),4609.9
54070,-2 Log Likelihood,209.0
54070,AIC (smaller is better),219.0
54070,AICC (smaller is better),227.6
54070,BIC (smaller is better),221.8
54222,-2 Log Likelihood,347.7
54222,AIC (smaller is better),357.7
54222,AICC (smaller is better),372.7
54222,BIC (smaller is better),359.2
54383,-2 Log Likelihood,1705.3
54383,AIC (smaller is better),1715.3
54383,AICC (smaller is better),1727.3
54383,BIC (smaller is better),1717.3
54385,-2 Log Likelihood,7301.8
54385,AIC (smaller is better),7311.8
54385,AICC (smaller is better),7314.4
54385,BIC (smaller is better),7318.6
54388,-2 Log Likelihood,4573.5
54388,AIC (smaller is better),4583.5
54388,AICC (smaller is better),4586.5
54388,BIC (smaller is better),4589.8
54389,-2 Log Likelihood,7961.7
54389,AIC (smaller is better),7971.7
54389,AICC (smaller is better),7976.7
54389,BIC (smaller is better),7976.2
55366,-2 Log Likelihood,1230.9
55366,AIC (smaller is better),1240.9
55366,AICC (smaller is better),1255.9
55366,BIC (smaller is better),1242.4
55371,-2 Log Likelihood,567.7
55371,AIC (smaller is better),577.7
55371,AICC (smaller is better),592.7
55371,BIC (smaller is better),579.2
55387,-2 Log Likelihood,1209.1
55387,AIC (smaller is better),1219.1
55387,AICC (smaller is better),1234.1
55387,BIC (smaller is better),1220.6
55546,-2 Log Likelihood,712.2
55546,AIC (smaller is better),722.2
55546,AICC (smaller is better),732.2
55546,BIC (smaller is better),724.6
55548,-2 Log Likelihood,712.2
55548,AIC (smaller is better),722.2
55548,AICC (smaller is better),732.2
55548,BIC (smaller is better),724.6
55550,-2 Log Likelihood,550.4
55550,AIC (smaller is better),560.4
55550,AICC (smaller is better),570.4
55550,BIC (smaller is better),562.9
55569,-2 Log Likelihood,3759.4
55569,AIC (smaller is better),3769.4
55569,AICC (smaller is better),3772.7
55569,BIC (smaller is better),3775.3
55574,-2 Log Likelihood,1751.7
55574,AIC (smaller is better),1761.7
55574,AICC (smaller is better),1766.3
55574,BIC (smaller is better),1766.4
55576,-2 Log Likelihood,1751.7
55576,AIC (smaller is better),1761.7
55576,AICC (smaller is better),1766.3
