"V1","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array","ID"
"2.5%",1.22232284135036,0.543800997948995,1.2290416967884,0.181586956975095,0.180768750741417,0.1823353204482,0.000110841040536602,798.738413641297,219.988201868243,251
"2.5%",2.13146309819085,0.346108568404641,0.618621875006812,0.27960404441034,0.278617620090508,0.280446783625187,0,1199.99579767955,323.293455234419,252
"2.5%",1.70416453244369,0.366408026480068,0.944879929980712,0.194465859230475,0.193414371331389,0.195895427848637,7.94222321034432e-05,863.448961460997,250.933071747246,25
"2.5%",0.98129249654843,0.445346726715245,2.28576366833126,0.0286791434732554,0.0251140270251728,0.0426015970296764,0.889354996491232,229.53677290588,60.3810358705964,26
"2.5%",0.304136411506436,1.50751655630254,7.25749154624156,0.110754407808684,0.105228780742849,0.128200963160358,0,308.041141398935,105.388114482845,27
"2.5%",1.46260716308209,0.401812206006387,1.10480525465601,0.270732829208482,0.269481527791106,0.273126573704753,0.001027000353786,7743.57131051352,1247.92246355235,28
"2.5%",1.67531753508641,0.407637249674946,0.873467446411452,0.337934864536983,0.337019615910554,0.339705401083715,6.21724893790088e-14,746.152275581983,191.363507840227,253
"2.5%",1.56641146124724,0.42823731536159,0.931517232978747,0.334748285492982,0.333756548996824,0.336859198233517,9.27347088008901e-12,727.406102665258,194.227882119916,254
"2.5%",2.05192732458312,0.365963399120349,0.65312630962781,0.281263482993768,0.280335347945989,0.28211249440687,0,1226.53886523307,317.155891575699,255
"2.5%",2.000720090329,0.370808253405503,0.664038283296813,0.280525625453705,0.279557379127533,0.281354025450491,0,1212.92971497729,312.539511338818,256
"2.5%",1.98539360073503,0.257275958350861,0.905258490680836,0.302042894485174,0.300797292510477,0.303707649256486,0.00103135091701145,307.191917644209,103.221467650579,257
"2.5%",0.219077815394552,1.97540033224812,10.6878395181897,0.2089223590079,0.207389776555772,0.210999418032095,0,296.049479722967,111.224344365985,258
"2.5%",1.0661175898383,0.480494489098771,1.86798274706723,0.00736402114567367,0.00578204409372706,0.0138254422666188,0.579431567789856,333.332107813841,82.3634113765563,259
"2.5%",0.877623812321016,0.652929905138782,1.93396476359845,0.196168046239,0.19492952128295,0.197581875267809,0.108751454587414,625.299441557003,130.461004593107,260
"2.5%",0.889509295065812,0.804124197696027,1.61319474698584,0.167299795527437,0.166261645840144,0.168121164781154,0.00189298400744198,1528.72704816037,441.832174912958,261
"2.5%",0.860742275308506,0.698214111773983,1.92660982006738,0.176741386367329,0.175357116888703,0.177878441938815,0.0333787077866299,967.677611268594,330.170715518471,262
"2.5%",0.162363681491697,3.15130787595049,12.7774725480173,0.112198922779843,0.111436407866895,0.114835728205458,0,800.020991923702,212.439012014719,263
"2.5%",1.09564299278614,0.709329375259077,1.18988781014333,0.128602827309599,0.127816745639856,0.129626652054447,0.0134081962003716,2904.36389831735,245.839755954803,264
"2.5%",1.11126147832118,0.715353508029187,1.14044441223247,0.106779147950868,0.10611945257462,0.107619031176301,0.00108303029275603,3165.87510746016,280.961526074568,265
"2.5%",0.968003478241522,0.889674336609547,1.20159465204471,0.221394378242757,0.220780964707564,0.222098457741305,0.0066456422195289,5260.38977804282,508.312571786848,266
"2.5%",0.969285245107342,0.987980508795198,1.07919688417133,0.292675309121397,0.29192054216624,0.293371842389679,0,10410.1499532168,1477.02946834408,267
"2.5%",1.08679159314426,0.804678816225256,1.0679734151793,0.332889820201351,0.332182530221257,0.333639344365358,1.04680708545857e-11,6766.7333973482,1060.61806206279,268
"2.5%",1.11126147832118,0.715353508029187,1.14044441223247,0.106779147950868,0.10611945257462,0.107619031176301,0.00108303029275603,3165.87510746016,280.961526074568,269
"2.5%",0.989423688990892,0.590405197069841,1.70958757188822,0.163039411302445,0.161650365616188,0.164167302251938,0.903351927682855,553.480743997972,94.5703282129586,270
"2.5%",0.96919066361793,0.523317266207457,2.00646895335815,0.166482935884669,0.16474279754703,0.171405213403083,0.759498269307896,391.067048821013,86.6252616317404,271
"2.5%",0.947175290648185,0.885107311126747,1.26844180267637,0.161199905779455,0.16054268683031,0.161931237399918,0.000933679273597665,1994.24625867147,436.490303570067,272
"2.5%",0.47647566911534,1.38015779478646,3.26811677123359,0.34191065745057,0.341073175142749,0.343555752196923,0,687.140876288502,219.956738378594,273
"2.5%",0.452240814443851,1.36176341509691,3.67019265230823,0.23459238068566,0.233659314931934,0.23584186171401,0,681.461538829749,214.277400919841,274
"2.5%",0.921959208702101,0.835670949372459,1.41384596902426,0.231581187176432,0.230683897702185,0.232555849045268,0.00284270273763143,1216.01603209233,315.525583225261,275
"2.5%",0.938716310611503,0.771489585831955,1.45621013311181,0.181074813280821,0.179847139709477,0.182168029082774,0.185970740144852,1072.11266643479,213.186109198857,276
"2.5%",0.83711938615892,0.818826070817444,1.76148526419827,0.302138133277797,0.300650942501686,0.303332667653993,0.000189041834687487,553.757199623638,140.107646986243,277
"2.5%",1.68809307920247,0.320851878424835,1.13162324214177,0.116369933861337,0.115363441663954,0.118165727380315,0.00213733742897504,777.473996860961,177.801551087005,278
"2.5%",1.64710878719012,0.349240842670664,1.01076885117622,0.255961628590562,0.254251404351042,0.25980056761158,0.000176031377452368,1025.85729656489,119.070182151283,279
"2.5%",1.73824137191227,0.308702305579452,1.07934884194793,0.109657553500312,0.108801173448173,0.11340032826831,0.000862630497115546,810.015018544409,176.615647127671,280
"2.5%",1.64710878719012,0.349240842670664,1.01076885117622,0.255961628590562,0.254251404351042,0.25980056761158,0.000176031377452368,1025.85729656489,119.070182151283,281
"2.5%",1.08266623398547,0.461390444594123,1.76397666226673,0.25019472056308,0.249088133160361,0.252854838390014,0.52340839714418,567.288270832844,187.832500718959,282
"2.5%",1.44568945407077,0.398294949834051,1.14113522889835,0.0762476639270595,0.0755222358882043,0.0795864121351307,0.00155029799747997,1172.75600363676,137.940024434285,283
"2.5%",1.33073180131352,0.564835045764152,0.970328085296894,0.292338525825265,0.291629338811579,0.293336112574101,0,1798.09330063736,425.242381751274,284
"2.5%",1.38279189201239,0.516740255799852,1.02487905754953,0.362038362909241,0.360888111413411,0.363041282113832,2.87948109800595e-09,1142.74193723761,279.433951933453,285
"2.5%",1.13951894455941,0.55209590175443,1.40645146761191,0.17537669560154,0.173757324699242,0.176353062398039,0.102130392548198,674.188402351284,164.645468769357,286
"2.5%",1.36007680251099,0.534815926036663,0.973284140709847,0.239641187674525,0.238648902506276,0.240754523840805,7.70475239164625e-10,1502.66646868639,302.112203711706,287
"2.5%",1.0143548942033,0.49389166887699,1.90887751599629,0.288987720686945,0.286967505276278,0.290614241202701,0.904794634644974,269.269858936518,104.083901148096,288
"2.5%",1.39145907329714,0.545061033381912,0.92720107359261,0.227286373440272,0.226326144972062,0.228154383250015,1.77635683940025e-15,1442.64373140439,337.754810278959,289
"2.5%",1.26275173309058,0.54041447152469,1.11010005786596,0.272882588047886,0.272007579919566,0.27420831298453,2.06310762216333e-05,959.058478896189,270.43381630758,290
"2.5%",1.34492969736865,0.564244305378659,0.968097339321649,0.263246610075171,0.262357632335878,0.264189328939453,0,1717.37088289728,381.333381183963,291
"2.5%",1.43882589423467,0.485248322614885,0.996072317911039,0.347100786484203,0.345557663567961,0.348151677892549,1.99560750147043e-08,1343.33807187899,266.542299605654,292
"2.5%",0.159741830524157,2.868271989596,15.7891394920749,0.159605112776425,0.156695496503666,0.173206339467961,0,432.98512756777,168.509579647757,29
"2.5%",0.993499279872551,0.456668300956735,2.28359590941115,0.0299157382382676,0.0262032047325632,0.0442716692558272,0.95827809776955,229.388249321066,60.2325122857829,30
"2.5%",1.20742023741693,0.553704736550889,1.22097555928648,0.379128450991504,0.37784115558988,0.380674110308584,0.00628659652832608,1337.07850071822,236.078814439564,31
"2.5%",0.664246140692306,1.00502859201765,2.18398791611832,0.115573366800622,0.114807529816987,0.116787506671651,0,1173.51036330123,186.060995179598,32
"2.5%",0.936083046978383,0.543243868389515,2.01189718483195,0.265809036130653,0.264376098493508,0.267068077456104,0.521502436319386,327.329912609339,144.322585582802,293
"2.5%",1.2504298737325,0.597908724002378,1.10961409524137,0.303457595215799,0.302703851670162,0.305153202592316,1.19405374476855e-10,1328.17246573509,339.251275442538,294
"2.5%",1.41055005416041,0.523533415568753,0.962883872979625,0.281623136206735,0.280835606815882,0.282563295141868,0,1549.94599752106,345.115262324125,295
"2.5%",1.32792389428487,0.54340874662903,0.989586473122657,0.291308253704401,0.290248169390829,0.292402677098829,6.06618622001065e-09,1466.20082767537,319.769403759143,296
"2.5%",1.05551808661156,0.639298183000022,1.44233286212681,0.219430738711988,0.218190645715518,0.220686846671403,0.398148685666286,985.396294239226,168.615163815873,297
"2.5%",1.2117402310988,0.669238452704743,1.03152910262055,0.28139256972504,0.280424492604054,0.282169157567185,1.77635683940025e-15,2636.75247621112,430.165645211359,298
"2.5%",1.24548837862734,0.39170042807252,1.61177811928737,0.0112061795400953,0.00909909369006664,0.0198352750486748,0.141345271932915,315.792093593763,73.591412924115,299
"2.5%",1.15462891123847,0.524782968347439,1.44378331120401,0.056998384215101,0.052800158661952,0.0712090401485164,0.0364386053754009,603.73056940381,138.948381205332,300
"2.5%",3.90579533432982,0.167476016166901,0.371630680991699,0.16093773055254,0.160204895054247,0.161681805598518,1.11022302462516e-15,1271.82205261147,430.929091259131,301
"2.5%",2.8587185053736,0.185383753869221,0.675171015170699,0.242029774444289,0.239671896886258,0.243194985764503,0.00179972633858916,471.047492249438,160.410435032696,302
"2.5%",1.39763053234571,0.476499293352661,1.05376594559937,0.229616168089833,0.228433505608007,0.230910990436356,3.85354482799194e-05,903.58912560203,257.108412841961,303
"2.5%",0.838555875719022,0.741488359696689,1.90344574865999,0.113881306434061,0.112640181465116,0.116278608336037,0.00601263509102634,328.769863963687,127.188421556628,304
"2.5%",1.10226679602797,0.625171103561501,1.28549258280095,0.166665596767371,0.165486847839369,0.167805035946312,0.10938029780662,1559.84952242455,203.021350492007,305
"2.5%",1.38558509495892,0.498278431992891,1.03838482739801,0.33280972422055,0.331655699313001,0.334100264165089,9.52921732855216e-07,1084.85551703712,266.145830101335,306
"2.5%",1.17424665521351,0.63640660610122,1.1485154447659,0.262931113746706,0.261967217069318,0.263895162022997,4.99122512294115e-05,1943.850007793,335.069564473139,307
"2.5%",1.36094964164872,0.436352934702377,1.24215235661574,0.231606999974316,0.229355948136784,0.232881682158887,0.00899592414797112,707.299742003726,140.542326455259,308
"2.5%",1.24589465636702,0.514562976005722,1.28051015505204,0.333115717362023,0.331599339001688,0.334395357905685,0.0119831235843331,630.439116632935,173.354132048462,309
"2.5%",1.17093040830496,0.535662150846637,1.33951135885808,0.299916376522104,0.298468282156262,0.301374401048656,0.0847027524331923,869.852719208829,445.682200931223,310
"2.5%",0.796890325488189,0.609420359539763,2.5106405583563,0.0660998089213331,0.0648890493860928,0.0710329878485456,0.0190234451707099,340.364789639479,65.8760890637279,311
"2.5%",1.11338580321735,0.458494130463683,1.67212704571647,0.108634292670744,0.107789607551844,0.11020935005809,0.394202516989423,385.22456651939,74.1981474692672,312
"2.5%",0.206125460036105,2.91523700973331,8.52723560538019,0.16660109279725,0.165630424364631,0.167637986584126,0,1083.63577740238,380.686902110175,313
"2.5%",0.206125460036105,2.91523700973331,8.52723560538019,0.16660109279725,0.165630424364631,0.167637986584126,0,1083.63577740238,380.686902110175,314
"2.5%",0.981384450842037,0.554668202081455,1.76155931267946,0.307703252283718,0.306563925004244,0.309150435421034,0.815432961031732,573.233146098168,112.102560527239,315
"2.5%",1.04156730382233,0.560555885847175,1.83162348638916,0.363579368898232,0.361875228493796,0.364728280147643,0.650240666343139,539.771436677,101.70912882881,316
"2.5%",0.616021093682841,1.04443155461614,2.56372915184393,0.332853582122279,0.331588163368219,0.334255414425731,0,1468.44174918693,380.791460539124,317
"2.5%",0.48087284928088,1.08096594879424,4.12577901673571,0.16924813087598,0.16781972854379,0.170442773901148,0,443.016791809459,105.40743991568,318
"2.5%",0.77990270551162,0.951372131532571,1.72551041681521,0.162088748460412,0.16141190090834,0.163137885712121,0,2154.82261802671,298.444914619746,319
"2.5%",0.300615161942013,2.27830033819163,4.84807434351821,0.0713723968728804,0.0707540022651568,0.0720674129221482,0,1249.95447079077,477.853387683739,320
"2.5%",1.14111433379585,0.573641167482998,1.39251531781616,0.181810592261528,0.180570551953645,0.182957106135746,0.0994386169026553,1279.82350554467,203.293810690691,321
"2.5%",0.986880289641684,0.679597011235784,1.53946133962581,0.183062202948284,0.181904483131564,0.184274912722843,0.8138763052236,946.083899109482,123.883270493365,322
"2.5%",1.22480809423942,0.347689527394604,1.77464810815978,0.0342623172555621,0.0320961900696103,0.0431323502517214,0.28859906594484,198.826936974006,61.1753686960586,323
"2.5%",0.678421570019572,0.755184033049114,2.82982509636376,0.200159520982838,0.198922574988101,0.201476158110011,4.05015221360827e-08,383.753715620813,81.1387478533143,324
"2.5%",1.04841937461298,0.591761109317749,1.61316275834801,0.186758554286291,0.182451333638616,0.200994349001614,0.368173269043083,546.903874092124,148.023589537655,325
"2.5%",1.41054220640077,0.330677696015044,1.47333016073197,0.0902724794593094,0.0887114333912612,0.0970257295059817,0.0740915278359231,283.809247652015,81.0760276144756,326
"2.5%",0.987741477314441,0.539057700397879,1.92627162090859,0.0723424659329006,0.0660891826367914,0.0931075292086257,0.873149777574067,361.855824657225,92.8754682820238,327
"2.5%",0.641038590479227,0.708213248310842,3.41970523531088,0.152837302132087,0.150489765016288,0.160761823854775,1.61880777671541e-08,230.747171455554,77.4929853727429,328
"2.5%",1.36497397797264,0.366583144641535,1.50928580541222,0.155435685171805,0.154259727780183,0.159579151162932,0.0480147189607578,239.850409018915,70.5425713815436,329
"2.5%",1.34662914716624,0.34857624459134,1.39645693639789,0.154490557312998,0.153500432920624,0.15720668565519,0.0664984717659771,239.780831420426,70.4729937830545,330
"2.5%",1.25505074265794,0.347894932190154,1.85746244089553,0.200880740543851,0.198533613258335,0.208850813403021,0.211134968261512,191.352865728808,54.9567200969609,331
"2.5%",1.15125420732755,0.458426660563799,1.64514522914563,0.102632669443824,0.100847644159527,0.111802508891953,0.179048325548322,404.435962754417,103.602384205028,332
"2.5%",1.20742023741693,0.553704736550889,1.22097555928648,0.379128450991504,0.37784115558988,0.380674110308584,0.00628659652832608,1337.07850071822,236.078814439564,33
"2.5%",1.25349471874173,0.515708491074746,1.2291841433499,0.149003089037597,0.147992886866557,0.150272169974103,0.00560862721381605,920.754493965503,311.644867194216,34
"2.5%",0.905105549403171,0.866483750784864,1.40043286037335,0.211475735896762,0.210395481815358,0.212565727766807,0.000557763391647148,12744.5847932385,1221.77304574606,35
"2.5%",0.94818171362754,0.727386491359932,1.52775283687029,0.102547569865122,0.100808875610682,0.108445929162651,0.315238587126821,2551.17221706809,200.731534837457,36
"2.5%",1.0896826549716,0.4253599965348,2.0995353661273,0.139793015139874,0.13750314396876,0.146553795301492,0.583007285719068,187.20598170491,57.3587807810974,333
"2.5%",1.41410130801729,0.454613671010433,1.15670568709997,0.215496399382269,0.214244033644434,0.217012250505948,0.000278093543895519,747.60374125942,167.339096612517,334
"2.5%",1.5654274990674,0.34410415587919,1.10290320334129,0.117605854955164,0.116674117073553,0.121797827216822,0.00451116728579448,628.504581260951,124.63280551302,335
"2.5%",1.21602731751139,0.551208778113068,1.17311276931627,0.0548284151920263,0.0508381126777388,0.0696840448308638,1.76214368052818e-06,834.627100845499,199.5543688743,336
"2.5%",1.03698486845094,0.523094065648033,1.70471609856706,0.0741325694205364,0.0729173401995233,0.0765130946582087,0.737817149629119,417.686119582557,96.2630117060402,337
"2.5%",1.51666230134773,0.342533453663767,1.24125658275394,0.115758363389206,0.114669193866015,0.119004497420438,0.0075615042976247,409.817438036769,89.5073928446016,338
"2.5%",0.957689356447451,0.754801658496985,1.48513605397304,0.145181318032483,0.144242692209859,0.146174918207718,0.373107843586574,1470.30455554648,968.398753871075,339
"2.5%",1.32397309433715,0.422973252193289,1.38144839571227,0.158290391380703,0.157316364310824,0.162768605820347,0.00683037792635099,539.645971195043,111.223136021276,340
"2.5%",1.42219248731246,0.491651802998127,1.02492398091072,0.0723187217299515,0.0714172641228281,0.0751957944432304,9.12573572264819e-10,1188.08761853616,170.066862340566,341
"2.5%",1.21619587508968,0.469423040447258,1.49939408724474,0.0893828399998428,0.0862155038540239,0.100073981508302,0.0389505709151434,600.497646184959,108.476441966737,342
"2.5%",1.43290529588856,0.430382636506845,1.13319028527651,0.0357211906403367,0.033084196133802,0.0478937804313027,3.77495162056096e-05,737.979926277151,140.896528383828,343
"2.5%",0.385215556496283,1.117940355231,5.82935304395965,0.169446839247072,0.168321562895532,0.171358506145735,0,277.372364844495,90.8454603026935,344
"2.5%",1.22758520197978,0.577963000028298,1.14937540237596,0.302078083738121,0.301175619492515,0.30342614729727,9.38222963904334e-05,1170.72999485028,256.558342621766,345
"2.5%",0.508300823208883,1.01054202675371,3.65353549968022,0.300627812940129,0.299023299769514,0.302058939594978,0,427.089710085846,128.493088671597,346
"2.5%",1.25124659951368,0.551044081583145,1.20250629981445,0.154680112538332,0.153078564588928,0.155633338283244,0.00307654777153066,1381.91075563593,567.769393594515,347
"2.5%",0.763046585933473,0.868481352743143,1.97009265606754,0.218434915139517,0.217364990857247,0.219844822463155,3.61263183812355e-08,727.868900390042,207.155743194872,348
"2.5%",0.618938639502143,1.0419544956683,2.59597922380985,0.197838149016023,0.196672133307175,0.199085429081097,0,600.315305351909,124.367675618806,349
"2.5%",0.943955064103979,0.726545651045407,1.54415337430814,0.137637776945843,0.136709054564212,0.139098866266947,0.294124227721347,781.460436930337,270.434680084466,350
"2.5%",1.00875301434357,0.530463771318553,1.88281011435024,0.180348963116554,0.178769503952357,0.182152611042423,0.930390892482678,379.567530265165,88.71657681047,351
"2.5%",1.11316976182924,0.630364362179257,1.28437801656733,0.209291990018356,0.208090749371893,0.210496035324302,0.061579239510082,878.888179599572,227.995337997388,352
"2.5%",0.840017155106764,0.585679040114334,2.42365436567132,0.160515763175846,0.159039376670311,0.161749618311844,0.0649395914761306,237.949206951765,90.3653177323582,353
"2.5%",0.62087741973866,1.00934238986998,2.58391063457826,0.242476357441051,0.241362377956986,0.243659208777201,0,670.02447862985,133.220995042425,354
"2.5%",1.11769915779332,0.541334365828875,1.4632856011529,0.254664241281522,0.251501506106595,0.25590838159356,0.237514725555244,632.346406015086,126.121351863123,355
"2.5%",0.570125624487814,0.789886164341044,4.19052327743137,0.0193127423211704,0.0166819776388798,0.0285990497168334,1.85789161832872e-11,217.503512911566,92.7490005148296,356
"2.5%",0.652046795125136,0.847041655860656,2.7779743780837,0.202572081409596,0.20131513566776,0.204962180564417,3.37192496147054e-11,509.94111437473,113.145115187472,357
"2.5%",0.589384291690777,0.870205773234637,3.3868501338008,0.161376009163117,0.156111332543402,0.181104146648423,0,387.748666731605,104.359307978822,358
"2.5%",1.85370197293088,0.238961978955007,1.0956677941558,0.16249985753213,0.161447862598525,0.163769417205745,0.01159288363213,250.574801729899,94.4037715136051,359
"2.5%",1.46455893397718,0.541142440519738,0.878316381170934,0.137358821445111,0.136634149356751,0.138071581620321,0,3514.38740919688,601.632940463429,360
"2.5%",1.52966215933727,0.504747947251636,0.847408829913971,0.163631506093698,0.163009631722458,0.164903373673073,0,2534.1900329336,375.291337093309,361
"2.5%",2.47321075492309,0.233268206094565,0.678721388095937,0.147917575157047,0.146600952423756,0.150746442527219,3.09188591729459e-06,481.506235079231,182.449149931684,362
"2.5%",1.59326668758181,0.347842374616561,1.09861225180533,0.138667146350715,0.137635495401274,0.140492828522277,0.000235327406888697,450.388571563096,148.496784205589,363
"2.5%",1.57234218985365,0.478377910515326,0.847168056431053,0.167115279426891,0.16627916970132,0.167981809301112,0,3191.9681167769,521.346576252237,364
"2.5%",1.93112893641838,0.347864060563206,0.759602627334017,0.201814876072826,0.200748833880232,0.202941335387691,2.97731528320355e-09,2626.9486742001,459.066822451724,365
"2.5%",1.21708246709466,0.470720576185445,1.43157567303389,0.106646024294244,0.105298613884084,0.107436889524807,0.0558942809232206,461.692504677852,118.133404794391,366
"2.5%",1.48958243723532,0.474989536131087,0.96369962212238,0.153798627593302,0.153150483054417,0.155774519828031,3.31157323785192e-12,1060.50066329038,241.887296148316,367
"2.5%",1.19331938912644,0.530651764374948,1.3340254448274,0.14402149088902,0.143057294753275,0.145844080656915,0.0235782090427654,1059.21680939551,127.730666263549,368
"2.5%",0.766249531078848,0.544598025136748,3.24808299351098,0.010261966534665,0.00807750510476701,0.0189897526162719,0.0328444330940696,271.626808671174,91.0497937532082,369
"2.5%",1.33485159770815,0.565881755730469,0.976420308102828,0.157862595752694,0.157034344949893,0.158589548216086,1.68753899743024e-14,2994.91731319411,507.540825387838,370
"2.5%",1.4108483687198,0.530532388871743,0.952898399949179,0.188516573290287,0.187727204942537,0.189280835967774,2.22044604925031e-16,2050.33395430652,279.759398007631,371
"2.5%",1.59051552470591,0.432880702676786,0.891574899007753,0.145639469862941,0.144770115832186,0.14647673993101,1.46780365639643e-11,2042.21087108183,265.843771689511,372
"2.5%",0.228334182686813,3.05616510416787,6.4867018217484,0.108381841924546,0.105479602223862,0.116453501719899,0,2572.52948424127,399.68355459941,37
"2.5%",0.337133774394318,1.454359174921,6.86399991377781,0.172829778071121,0.168964262056135,0.186791772670394,0,334.424776078168,110.889366055394,38
"2.5%",1.1103899460174,0.510624129945601,1.53293560086016,0.199909380055095,0.198516900267772,0.201202467776018,0.316776191689615,420.877073380827,91.2333862190241,39
"2.5%",1.02484330270686,0.536299817284444,1.68207689237468,0.22460657387736,0.223379103806717,0.226537280374702,0.802303189007893,468.875034281132,102.520922716222,40
"2.5%",1.19529552932367,0.526812562608973,1.32208347354695,0.124002799486624,0.123228216061295,0.126922734621656,0.0214304218218619,1058.25502820662,126.768885074656,373
"2.5%",1.45341438226089,0.542683452020627,0.878967032394655,0.13832263815707,0.137531673653193,0.138982831221364,0,3487.81616285282,628.166197456244,374
"2.5%",1.39006734370788,0.57895258828278,0.921720545929946,0.142229832714361,0.141427455588553,0.142856886226506,0,4224.9616958757,910.400620326996,375
"2.5%",4.45331025788547,0.0765729679083882,0.561892919630835,0.114470661728358,0.110699896264858,0.125290327295023,0.0960101580613151,129.090226740214,58.6849710079801,376
"2.5%",2.73244537525459,0.21211483222743,0.60963591841304,0.354945981457938,0.353141561589894,0.356021855031507,3.21869208397274e-07,372.382827476003,159.204685964638,377
"2.5%",4.71210829420113,0.131910232756576,0.323912488909067,0.13976029980765,0.138702825036252,0.141437840280071,8.1646999516849e-06,548.66556143311,237.412132832127,378
"2.5%",2.49835470015973,0.225218235277683,0.704926949716662,0.304686010705691,0.30344098923972,0.306312592720306,1.54596670771667e-05,338.159547369645,140.856155250606,379
"2.5%",1.48400701660176,0.40663190948961,1.06512574877022,0.0236289442651191,0.0204587131661535,0.0354749823605741,5.07422868842866e-05,2228.69007134468,170.172738325332,380
"2.5%",1.22862310779015,0.533935544194111,1.2068325451107,0.127788279368702,0.126725457351165,0.13062341944938,0.00849240152217989,6319.71289677826,188.486314216227,381
"2.5%",1.83716295447316,0.277928155059096,1.07824892585016,0.189234599209838,0.185460878205239,0.203626820769863,0.000675399119131281,309.612225916508,79.127577252771,382
"2.5%",2.02834382855632,0.22972504697587,1.04466737196708,0.0355535753116269,0.0314197142214894,0.0522760999818441,0.00232908169190615,299.121559650417,82.0347445297799,383
"2.5%",1.5705293103415,0.322415719037001,1.16379307750833,0.1175567501898,0.114377491663799,0.126642156942648,0.00927880730184505,514.502785223516,108.813191037316,384
"2.5%",1.65633165574547,0.324680655720221,1.06959612173022,0.0263421809324672,0.0223267717944431,0.0424191023701119,0.000906585795423798,1638.74531200631,117.10146247789,385
"2.5%",1.16919693180911,0.501329996391256,1.47124852412891,0.156372708509978,0.154244574401433,0.161921417478541,0.141430110653229,5137.84318798463,147.647265595074,386
"2.5%",1.56919440177325,0.349665205297598,1.18817677681097,0.0659911402212478,0.0620151288629945,0.0788459354923162,0.00383018972299665,2138.29624527233,165.019253213937,387
"2.5%",1.98678029362372,0.245684244197838,1.07632670481017,0.139348255525368,0.137682408743875,0.148922749343595,0.00283805388494129,298.408736929973,74.2801959269323,388
"2.5%",1.61249668500014,0.451572158601589,0.823213394085932,0.222247525031777,0.221271100084798,0.223331702128732,2.22044604925031e-16,1244.19964890241,296.249212212843,389
"2.5%",1.7624165814627,0.390174710936286,0.81489156390563,0.28573632825126,0.284491131625467,0.286839609088532,5.20050891239521e-10,711.115699110657,234.773575495137,390
"2.5%",2.05589939614402,0.313420757587268,0.798607853493704,0.200005503698698,0.198677213189338,0.201307158247096,7.12944074576782e-06,504.084199080002,143.625196029816,391
"2.5%",2.17593718967981,0.255022901995732,0.842359100193636,0.173758840581452,0.172491378829049,0.174892776594681,0.000622832814684671,396.296788109589,137.39061628636,392
"2.5%",0.990992253373136,0.545941543125135,1.86131751510585,0.0110548827877563,0.00925168029507813,0.0176349980210689,0.92160063277212,300.477916777111,81.3044712339946,393
"2.5%",0.841189748435247,0.588070681771347,2.38783364352626,0.0174728959658955,0.0148747132440958,0.0259876702419877,0.0892005164908514,248.3431681072,69.1173524361145,394
"2.5%",1.17362276960434,0.59660996387112,1.21272042017575,0.152134696962337,0.151118217175632,0.153081317584829,0.00670789850495757,930.848183091979,177.857879328441,395
"2.5%",0.825823510391651,0.895943320903045,1.64170142801811,0.164755064906258,0.16377389691696,0.166055503279983,2.81482859021409e-07,949.03096872387,213.385802973685,396
"2.5%",1.17362276960434,0.59660996387112,1.21272042017575,0.152134696962337,0.151118217175632,0.153081317584829,0.00670789850495757,930.848183091979,177.857879328441,397
"2.5%",0.825823510391651,0.895943320903045,1.64170142801811,0.164755064906258,0.16377389691696,0.166055503279983,2.81482859021409e-07,949.03096872387,213.385802973685,398
"2.5%",0.979263216837865,0.756950421024942,1.39955724198504,0.186716185445516,0.18577306069476,0.187804430500333,0.605248160933338,930.498099229141,308.093815009429,399
"2.5%",0.979263216837865,0.756950421024942,1.39955724198504,0.186716185445516,0.18577306069476,0.187804430500333,0.605248160933338,930.498099229141,308.093815009429,400
"2.5%",0.754696294154392,0.825282464272389,2.10578552106454,0.00778309444442153,0.00607298325184158,0.0149034798810806,8.27864443664339e-11,956.576226628498,126.669824019237,401
"2.5%",1.35648500057915,0.389213222905345,1.42538103950322,0.0377105670566151,0.0352472533165398,0.0478802610617106,0.0553899309222552,543.894211002996,101.015573477329,402
"2.5%",0.894456101654457,0.867085573433348,1.4713734437581,0.0384773362535453,0.0373672169230092,0.0433048718994007,2.84971574338044e-07,2890.65405952485,356.138844746686,403
"2.5%",0.847934462647232,0.939332530891006,1.5000482456035,0.12269158672644,0.122068715041742,0.124528894466414,0,3620.18564609163,315.75574471599,404
"2.5%",0.872701809545732,0.871118334079596,1.50772554524492,0.141784102122614,0.141155876999734,0.143996610800526,2.28311423100536e-08,3031.1495229914,317.01007563347,405
"2.5%",0.6627029112328,0.67007104444675,3.46380139640218,0.0263387414602724,0.0223171303421161,0.043640694619073,6.39653029210763e-07,319.100611701404,72.8786231275119,406
"2.5%",1.58167621385118,0.42593471408539,0.948170451670766,0.13679450097495,0.135430810166879,0.137717791628531,2.17450234085703e-06,2601.71367287009,424.083737525895,407
"2.5%",1.09243915817691,0.608332898430014,1.35303468399673,0.0280387277828026,0.0261306954765915,0.0341128282484739,0.184965163339042,1162.48730399993,140.756112114446,408
"2.5%",1.2508793292049,0.44968641474056,1.35185947646175,0.0759873631714534,0.0737054384211581,0.0838235004803555,0.0611933719126101,773.282767945995,134.024461894555,409
"2.5%",1.11351628621476,0.712168266348494,1.15135015785949,0.245119484755216,0.244197818563167,0.246109288883197,0.000100879334268278,2671.23008224185,400.545546241691,410
